gene_name,HH003_D_SA_S7
PFN1P1,1.111
RPL23P8,0.0
COL26A1,11.0
RFT1,192.312
RN7SL208P,11.0
MIR383,4.0
PPP1R1AP1,1.0
NKG7,28.999000000000002
AC009078.1,3.0
AC089998.2,4.0
BLM,127.07600000000001
FRMD7,5.0
CMSS1,1076.885
AC106870.1,26.253
UBR1,421.96999999999997
AC090018.1,20.0
AC087318.1,9.0
GHITM,287.0
AL353692.1,1.0
DPYS,59.0
RPS7P6,9.0
TBC1D20,323.12
GPR158-AS1,22.6
AL590233.1,94.0
AC009090.4,18.915
AC023794.1,0.0
IGLC6,0.0
KRT18P43,5.0
AC104651.1,11.0
RNU1-148P,4.8660000000000005
IGHV4OR15-8,0.0
AL137000.1,11.0
LINC02009,184.0
FKBP3,74.54599999999999
AL596223.2,1.314
SPACA6,146.115
PKD1P6,88.29100000000001
TMEM74B,20.247
RAET1M,4.0
CNOT7,500.36799999999994
AP000842.1,22.265
AC092471.1,16.0
AL161757.5,16.514
MED15P1,7.393000000000001
AC025470.1,25.0
AC079355.1,0.0
HSD17B1P1,1.0
AC092295.2,84.51899999999999
PNN,252.0
AC100788.1,61.108000000000004
SRSF8,174.736
AC073873.1,0.0
TAS2R31,29.325
STAR,47.86300000000001
RC3H1,1512.3990000000003
PPP2R2DP1,6.0
CENPL,203.519
LINC01609,5205.427
AC007598.2,8.0
TRAPPC2L,38.0
RN7SL145P,89.574
RNU6-254P,2.68
RN7SL665P,5.516
AC079910.1,18.0
LINC02139,107.786
AC231532.2,1.0
SCRT1,14.0
ALDH4A1,17.752
AC133106.1,3.0
NINJ1,196.12900000000002
MTSS1,319.51800000000003
SAAL1,46.001000000000005
AP001124.1,6.0
AC005828.6,6.0
SLC25A44,558.577
LINC01588,732.6199999999999
SMIM10L1,128.266
RN7SKP54,0.0
LIMD1,650.1379999999999
VHL,590.0970000000001
DUXA,36.643
OR1E2,9.527999999999999
RAE1,112.402
IGLV2-34,0.0
ROPN1,79.542
FIRRE,106.482
CICP1,6.061
AC068633.1,11.0
MIR1193,0.0
AP001610.1,9.892000000000001
AL035660.2,3.0
AL049829.2,0.0
NPM1P6,12.489
SGK494,200.44400000000002
AL136452.1,6.0
AC091231.1,11.0
AL121977.1,10.0
USP17L6P,55.508
LRRC37A15P,50.128
RNU2-34P,4.162
AL591441.2,17.526
AC044798.2,16.0
BX322650.1,8.469
POM121L9P,50.19
TP53TG3GP,1.0
AC005162.3,126.563
CRYGFP,4.572
MIR5692C2,1.0
HYALP1,9.0
ZFAND5,834.1890000000001
AL583859.2,36.106
TUBB4BP1,3.0
AL354732.1,23.0
LINC00533,5.0
SNORA40B,8.076
FN1,234.68699999999998
AC008592.5,61.045
PRRT4,26.0
AC116563.2,0.0
NBPF4,46.858000000000004
LINC02183,14.0
PTPRS,205.78300000000002
RN7SL144P,4.171
AC093840.1,3.0580000000000003
MARCH3,114.779
CRISP1,26.0
OR2AM1P,3.0
KCNQ3,105.148
RNU6-806P,1.0
MIR3160-2,0.0
AC005332.8,26.119
AC004973.1,46.693999999999996
TRIM64B,61.125
OR11L1,10.0
TRAJ58,0.0
SNORD114-5,0.0
EFCAB14-AS1,6.0
AL139349.1,9.0
EZR,198.51199999999997
AC005726.6,7.874
GRN,234.0
AC009269.6,22.0
RNA5SP253,0.0
AC234644.1,3.0
HYKK,328.876
AC022880.1,7.0
AC109446.1,1.0
USP17L17,0.0
AP000357.1,6.102
AL049840.1,219.854
AL136146.2,80.031
CFD,43.70399999999999
XPO5,206.835
ACTG1P18,6.0
DEFB108A,0.0
GAPDHP21,6.0
RPS27AP2,0.0
AL359237.1,491.185
HIST1H1PS1,33.702
C21orf140,0.0
SLC35G4,3.116
AC122694.1,13.912
RN7SL329P,5.0
AC090955.1,3.0
AC090519.2,17.0
AC004597.1,6.0
RPS26P55,6.028
AC002075.2,4.582
AC017002.5,59.927
C7orf31,46.0
SNORD60,1.0
AC069157.1,3.0
GNA15,25.62
GAPDHP2,9.0
SMPD5,4.0
KRT78,24.0
MIR210,3.0
AC023271.1,15.0
SNORD4B,0.0
HIST1H4B,38.0
AL365258.2,6.688
TBX1,19.445
ROR2,39.0
SMIM25,407.511
AL139811.2,9.0
AL132765.2,6.0
PLIN1,43.221999999999994
ADA2,462.22999999999996
AL365181.2,48.672
EMC2,181.704
DMKN,105.02499999999999
AL442224.1,7.0
AL138767.1,66.516
MIR3668,5.0
TBC1D5,546.731
ROBO3,84.891
AL449106.1,19.0
AC006539.3,5.894
AC007601.1,64.773
F2,18.0
LETMD1,268.50699999999995
CHORDC2P,5.285
CT45A5,16.715999999999998
MIR4311,1.0
LINC01886,98.085
RN7SL538P,32.619
RNU5F-8P,4.0
CARD19,140.129
AL096701.1,3.036
LPCAT4,77.394
CTTNBP2,51.001
AC008013.2,12.0
AL358394.2,174.213
GXYLT1P3,20.107
Z82244.2,22.893
C1orf27,159.644
SLC25A27,33.162
WASHC2C,303.747
AP003472.1,5.0
AC016395.1,0.0
LRIF1,71.505
AC013410.2,1.0
MIR7844,0.0
AC018442.2,8.0
RNU5A-7P,2.0
MTATP6P9,11.0
OR6J1,251.581
CASP1P2,24.0
GNRH1,79.0
AL590426.1,57.571999999999996
AC116562.2,0.0
MIR376C,1.0
AL645949.1,3.0
IGHVII-62-1,0.0
MIR4800,0.0
AC022858.1,11.649000000000001
FP325317.1,10.644
P2RX2,8.471
AC055716.2,14.115
HNRNPA3P2,25.0
UNC5CL,22.065
OTUD3,178.806
LINC02484,11.0
AC016597.2,8.0
MIR4521,2.0
GDF2,12.0
AC012362.1,4.0
MIR34B,0.0
TAAR8,16.0
ITGAX,2505.33
AC083829.1,3.0
LRRC7,152.22699999999998
AC009237.9,7.0
RN7SKP18,2.0
TUT1,46.501000000000005
LINC00629,4.0
MIR548AO,0.0
RPS3AP38,57.0
FTH1P19,0.0
RPSAP35,9.0
AC104982.1,20.0
AC104187.1,6.699
AL591845.1,49.42100000000001
TAF5L,169.0
CHAF1A,31.0
CEP55,41.127
AL590399.2,18.0
MIR3918,0.0
ACTG1P24,9.0
RPL35AP24,6.0
AC097652.1,14.0
AL109918.2,2.0
AL109935.1,23.371
RNU6-692P,2.0
OR4K14,4.0
RNA5SP309,1.0
AC023513.1,11.0
AC073508.2,0.0
AL138749.1,47.483000000000004
LINC02531,41.411
FAM120C,1355.1109999999999
ZNF135,54.391999999999996
AL161616.2,9.0
MCRIP2P1,0.0
AC022915.3,4.0
MIR1231,0.0
MIR4675,3.0
TSPY3,139.737
GOLGA8O,7.244
AC015819.3,141.368
LINC01771,18.0
AL133372.3,17.0
AP001056.1,27.573
PGM5P3-AS1,64.511
TEX50,11.0
AC011389.1,25.0
PTDSS2,47.99999999999999
PES1P1,14.168
AC022239.1,2.0
AC009229.4,14.0
EEF1B2P8,9.0
U91328.3,41.441
TMPOP1,20.0
AC004147.2,17.929000000000002
TTTY13,5.0
MIR6804,0.0
NOP56P2,4.436
RNU6-285P,1.0
MYC,61.00000000000001
VN1R38P,5.325
RNU6-230P,0.0
FXYD6P1,0.0
LINC01853,6.0
HNRNPA1P72,8.0
AC239802.1,11.0
XKRYP1,4.0
AC025031.2,6.0
AC092574.1,8.0
XKR3,40.0
AL591684.3,7.0889999999999995
OR4F29,40.033
RNU5E-4P,1.02
ZNF300P1,42.0
GRPEL2P3,2.0
PPDPF,44.0
ZNF622,72.0
GPR156,61.998999999999995
HSPA8P3,11.0
AC068768.1,117.48700000000001
RNA5SP413,1.0
FBXO11,624.6790000000001
RBBP5,303.019
TMEM56,295.63199999999995
C5orf24,307.502
OR5J1P,5.0
IFNA12P,2.0
ATP5A1P10,161.047
AC009477.2,1.0
MPST,246.172
FAU,106.903
TSPY25P,2.0
SCARNA21,160.0
FGB,28.0
TFEC,338.467
AC027369.1,35.563
AC239600.1,1.0
ARID4A,602.999
AC007389.3,180.31099999999998
AL162713.1,3.0
AC087761.1,44.215
RNA5SP430,0.0
CIRBP-AS1,8.0
AC008481.2,10.0
AL365205.3,0.0
LINC01438,5.0
RPS3AP22,5.0
SMG1P6,52.486999999999995
AC107068.1,143.0
RNU6-820P,0.0
AC090673.1,122.602
AC122718.2,105.0
ZNRF2P2,6.0
PKD1,224.67600000000002
MIR506,0.0
POMP,43.0
CAHM,12.0
ZNF500,142.89600000000002
AL031666.3,19.0
MIR455,1.0
UTP3,68.0
AC021220.1,8.0
AC012640.4,34.73
AURKC,24.999999999999996
RN7SL565P,1.825
NFATC3,547.074
MIR3194,1.0
AC245052.1,23.185
AC073127.1,10.0
SNORD3H,1.0
AC091607.1,8.311
NF1P7,0.0
CCDC93,403.647
RPL31P60,14.0
AL354766.2,1.0
AC007785.1,12.636
SNX5,464.78700000000003
TMEM217,26.72
STEAP4,3392.556
SGCZ,17.0
AC015871.3,538.992
ASMT,31.118000000000002
DUX4L26,51.81100000000001
RSPH4A,41.0
AC011396.1,8.0
RPL3L,157.06399999999996
MTCYBP44,15.0
AC008429.2,13.838
AL049545.1,5.0
ZP1,16.0
AC093768.1,20.875999999999998
CCAR1,355.151
AC046185.1,0.0
SLC12A5-AS1,32.381
AC068389.4,34.107
HYI-AS1,7.0
FOXN2,497.0
ATG4C,83.0
AC074198.1,40.739000000000004
AC011298.1,18.0
ZNF106,1259.8459999999998
AC106707.2,9.0
ANGPT2,227.767
RN7SKP97,18.711
AL359715.5,3.0
SCGB2A1,7.0
AC073551.1,95.946
TBX19,61.378
CSTF3,161.90300000000002
CXXC1P1,27.0
AC107016.1,3.0
HSPE1P7,5.223
KRTAP10-7,3.697
RNU6-658P,2.9930000000000003
PPIAL4G,525.285
DENND1B,305.891
AL589674.1,0.0
AP001172.1,26.092
RPL5P35,6.0
ZNF213,83.226
AL627309.4,226.65200000000002
LSM10,56.0
RN7SKP69,0.0
NRBF2P5,27.0
AC131009.2,34.556
PMS2P1,30.241999999999997
TRAPPC2P3,2.0
PPIC,32.97
ICE1,273.999
AC034232.1,3.0
MIR2278,0.0
MYL9,57.0
AC106760.1,3.648
AC005829.1,1.0
AC018685.1,2.0
GAPDHP49,7.0
AC025175.1,23.0
RNU1-29P,1.0
OR2A2,3.0
AC097467.3,90.469
TCTN3,34.0
GNAQP1,6.007999999999999
DCTN5,313.651
AC145350.3,0.0
ZCCHC12,8.0
AC079360.1,5.0
ALOX15P2,20.0
AC010974.1,2.0
RPS29P7,1.0
RNF7P1,1.0
MTERF1,276.875
PER2,139.02
AL513523.3,6.608
AC078883.2,3.513
TNNT2,103.947
SLC2A13P1,6.0
AL033529.1,31.475
KIF26B,99.0
AC092421.1,1.0
LINC01068,12.0
LINC02347,31.0
MIR4698,1.0
TRIM51FP,28.371
AC139495.1,1211.859
BX119927.1,1.0
LHFPL3-AS2,68.99799999999999
CHCHD1,15.0
AC073610.2,0.0
MED15P6,1.328
SNRK,972.9960000000001
AL023584.1,3.7889999999999997
PPM1AP1,25.188000000000002
AC091114.1,10.0
H19_3,4.0
KRTAP10-6,4.242
AC023818.1,6.0
AC010132.2,0.0
AC034236.2,10.282
LINC01899,16.0
MIR151B,2.0
FAM217A,37.0
TRBV7-7,0.0
AC026369.2,4.668
AP002371.1,10.0
AC008906.1,33.312
AC108078.2,1.0
AC079098.1,13.0
RNA5SP151,3.097
RNU6-633P,0.0
RNY3P14,3.0
LINC01753,10.0
AC040914.1,0.0
AL158168.1,5.0
KRTAP5-8,6.0
ABCA8,172.979
AC126182.2,2.0
AL031686.1,36.233000000000004
THAP5,361.78999999999996
AC002350.1,3.0
BX005266.3,38.0
AC090617.3,11.0
AC087354.1,319.46
IGKJ2,5.0
FRMD6-AS2,7.0
AC026801.1,3.0
RPL30P14,3.0
AOC1,42.63999999999999
LINC02516,65.0
DUX4L31,6.3660000000000005
IGHV3-79,0.0
RPP21,18.0
AC004022.2,5.0
AC103855.4,1.0
AC097486.1,3.0
HCAR2,205.637
PCNX2,321.58500000000004
MEGF11,192.999
MIR4761,0.0
RN7SL812P,2.0
AL031281.2,56.0
AL603750.1,22.0
TRBV9,4.0
AC009269.3,13.069
KRT18P14,4.0
MGARP,14.0
GRK2,440.6189999999999
KRTAP8-1,12.0
ERAP2,325.272
ALG1L12P,3.207
LINC01820,6.0
NRAP,63.162
ADORA3,30.292
MIR127,0.0
OR13C4,13.0
TMEM132D-AS2,14.0
LINC00342,801.682
AC091544.7,2.0
AC011495.3,3.327
CCDC146,58.32899999999999
PA2G4P2,12.225
LINC00266-2P,0.0
RNU6-422P,1.109
Z83836.1,13.0
AL445466.1,1.0
AC008659.1,10.0
AP000255.1,18.0
TMEM202-AS1,21.619
PLN,65.0
CHMP4BP1,18.029
AC009090.2,4.0
EIF2AK4,330.4480000000001
RN7SL273P,5.841
RPP30,158.156
AC104777.3,9.0
RNU6-1010P,5.0
PER3,82.202
MIR7856,2.0
RNU6-433P,21.0
TREM2,10.0
SNORD61,0.0
ZNF490,234.90300000000002
ZSCAN4,17.965
MTCO1P39,4.0
RNF112,35.00000000000001
UBE2Q2P1,97.71499999999999
AC069454.1,1.0
TBL1YP1,6.0
IQCF2,5.0
CYB561D1,188.60899999999998
RMST_5,2.9389999999999996
AC022296.2,1.126
RNU6-480P,0.0
MIR3978,2.0
C5orf38,18.0
RASSF3,1486.874
TPSP2,3.0
RAVER1,77.098
PRSS56,14.0
AL390115.1,3.0
MDH1,95.10499999999999
AC048344.4,4.0
AC099066.3,2.0
SLC4A4,124.0
RN7SL618P,14.575999999999999
AC021106.1,64.0
AC091167.6,2.022
KRT42P,44.15
AC027279.4,33.0
MIR221,0.0
TXK,260.926
AL731556.1,19.577
PAX9,52.471999999999994
AC079385.2,9.0
RNU2-11P,0.0
AL513523.1,42.0
AP000477.2,9.0
AL157407.1,2.0
ZFYVE16,1221.117
AL109615.2,12.0
CNIH4,353.19800000000004
AC006455.6,0.0
RNU6-938P,0.0
AL137847.2,99.98899999999999
AC092032.1,3.0
MIR1245A,2.0
CDC20P1,7.25
ZNF587P1,14.0
OTOG,62.503
USP17L23,15.743
AJ011931.1,20.0
CASKIN2,24.0
PCGF3,548.191
RN7SL814P,11.411
AC068299.1,32.0
FAM160B2,164.96300000000002
AC138951.1,28.916
ZCCHC2,313.0
AC127070.2,8.0
SNAP91,75.99900000000001
GALNT15,60.260000000000005
CES4A,73.83699999999999
AL008582.1,18.0
AC109810.1,6.0
CEBPZOS,323.14
AC025811.1,17.0
MIR4421,0.0
RBM12B,450.40199999999993
HORMAD2-AS1,11.399000000000001
CUZD1,42.18299999999999
FAM53B-AS1,29.0
AC099542.2,5.0
AC004381.2,10.817
MTND3P5,3.0
AP003122.4,12.0
AL359757.1,0.0
AF165147.1,93.99900000000001
CHD3,445.0
RPS14P7,7.0
AC092134.2,32.405
REXO1L5P,0.0
COMMD1,39.536
SNRPFP3,2.0
AL390754.1,5.0
AC006967.2,1.0
AC127537.1,5.0
Z98885.3,109.24799999999999
HTR1B,6.0
ESRRAP1,1.182
DEFB105A,0.0
ZNF251,59.899
AKAP9,756.738
MIR885,1.0
FAM90A18P,0.0
HOTAIRM1_1,1.929
AL031710.1,10.0
CD2BP2,100.0
TCL6_2,0.0
EEF1B2P3,3.862
ATCAY,181.17700000000002
AL009172.2,0.0
RNU6-1136P,4.0
LINC02503,7900.14
LEKR1,56.346000000000004
DNM1L,388.0949999999999
AC023141.12,3.0
RNU6-144P,1.0
AC074338.1,1.0
GAS6-AS1,71.906
RPL12P50,0.0
AC133561.2,22.921999999999997
BX072579.1,3.0
AC091304.4,1.376
RN7SL596P,67.235
MTCO3P16,11.0
LINC01395,6.0
AC104576.1,0.0
GIPC1,39.079
MIR4310,0.0
AC006111.2,24.476
BBS9,121.0
AC091959.1,0.0
NALT1,6.0
RNA5SP200,1.0
AC010653.2,10.919
HNRNPA1P60,10.333
AC253536.6,16.0
SNORD116-5,1.5
AC084026.1,2.0
CLEC2B,407.31899999999996
NPM1P29,83.881
MVK,61.772
SEC23B,179.0
CYP2A13,19.02
RPL31P41,6.0
SETP1,12.0
PROM2,137.344
AC079315.1,19.008
AC104961.1,6.0
LHX2,18.0
AC079178.1,0.0
MIR542,0.0
LINC02024,10.811
AC027288.1,43.715999999999994
AL031602.1,66.322
WDR11,467.976
AC005262.1,4.0
AC104662.2,55.646
AL512444.1,1.0
NDUFS3,82.533
LINC01995,6.0
MTFR1,134.968
MIR6891,5.0
FAM207BP,1.263
LINC00499,121.943
AC126915.3,1.9269999999999998
HLA-Z,0.0
TTC36,4.0
KDR,92.0
AL512652.2,128.85299999999998
DSG1-AS1,10.52
CACNA2D3-AS1,14.0
ARF1P1,6.0
hsa-mir-1253,0.0
CNST,249.99999999999997
SNORA25B,5.0
FCGBP,97.0
AC243547.2,0.8640000000000001
DAPP1,638.127
RNF113A,14.0
IRX2,24.933000000000003
AC008957.2,20.799
LINC01965,67.649
NAGS,23.0
RGMA,276.576
MTCH2,92.999
AL606760.2,27.269
ALOX12P2,150.031
SNORD3B-2,34.713
AL355075.5,12.0
IRAK1,73.857
AL359073.1,5.0
FRMPD4-AS1,0.0
AL591503.3,2.215
IRF8,130.999
SCTR,42.157
P4HA2,363.899
RNA5SP485,0.0
ZKSCAN5,173.639
ASRGL1,177.917
NRG3,62.208
MAGEB6,7.0
PRAF2,18.0
CNEP1R1,340.536
NUP210P2,1.0
EIF4BP3,20.608
AC024614.4,28.320999999999998
LINC00612,37.0
AC023141.13,0.0
AL162731.1,39.553000000000004
AC092470.1,0.0
GUSBP5,28.471999999999998
AL592161.1,16.0
RNU4-90P,9.0
DENND5A,1304.973
MIR425,0.0
OR51A4,63.273999999999994
ARHGAP42P2,18.345
ZBTB8OSP2,6.077999999999999
OLFML1,59.632
PYDC1,3.0
AC015712.7,2.0
OTOR,44.0
AC018521.5,469.32499999999993
AL161668.1,5.0
SLC35B1,182.77800000000002
SQOR,137.725
CTCF,179.0
SUGP1,127.30900000000001
AC090155.1,17.217
PNPT1P2,26.0
BOLA1,15.0
LINC01708,14.000000000000002
DUSP19,175.64600000000002
AC104667.1,17.0
PABPC3,34.51
LGALS3,235.075
AC130371.1,22.0
CCDC78,20.0
NPPC,3.0
AC069444.1,2.0
RNU6ATAC29P,1.0
HOXC6,28.0
SNORD37,1.0
AC138649.5,0.0
LINC02552,73.38499999999999
C1orf189,6.0
DICER1,1673.0
MTND4LP19,7.0
AC021006.3,1.0
OR8B10P,13.0
AC106782.1,81.557
MTCO2P4,7.0
POMGNT1,135.07600000000002
HMGB1P22,1.0
AL157373.1,0.0
RNU6-120P,1.0
AC105052.3,140.47199999999998
AC015871.5,10.0
CENPS-CORT,15.405
AC106872.10,4.0
ACBD7,409.119
TCEA2,31.999000000000002
RPL7P50,5.015
RN7SL12P,5.791
AL162632.3,19.0
AC009117.2,3.0
IGLVVI-22-1,2.0
LINC00244,2.0
AL133475.1,9.0
TP53TG3HP,5.0
AC010983.1,5.0
AC137770.1,5.0
FOXN3P1,4.031000000000001
ITPKB-AS1,43.946999999999996
AC011999.1,7.0
POU5F1P5,24.0
AC093249.3,2.0
AC011362.1,4.0
MTND5P33,20.0
ZNF813,158.269
THRAP3,494.03799999999995
MIR939,0.0
AC010998.3,15.0
AC015912.3,14.0
MECP2,676.0590000000001
RN7SKP278,1.0
SH3GLB1,1014.889
FTLP6,38.028
PRKAA2,127.56
OR52Y1P,14.0
ANAPC10P1,6.157
AC011346.1,23.0
TFCP2L1,119.0
TRGC1,76.854
CR383656.2,2.85
ELMO2P1,9.0
MIR4289,4.0
AL392183.1,18.758
LINC02055,44.760999999999996
AC139795.1,26.858
TNFRSF14,106.71100000000001
Z94057.1,6.316
AC012078.1,19.0
CPPED1,1279.0240000000001
Z82198.1,6.0
OR2AE1,11.0
IMMT,163.361
U6,39.453
AC040958.1,1.0
NAP1L6,36.116
AC091925.1,8.0
AF127577.1,0.0
AKNAD1,78.476
RPL32P23,0.0
KXD1,294.181
OR10T2,14.0
LINC01728,1.0
RPS3P2,12.0
CD200R1L,38.851000000000006
ZNF965P,46.937
RNU5A-1,1781.2089999999998
AL512844.2,5.107
OR7E83P,13.526
AC087289.1,6.0
DYRK1A,1213.643
HEMK1,480.247
AL137845.2,0.0
UBA52P6,4.0
KPNA3,152.0
AL445228.2,4.0
AC092650.2,9.0
HIPK1,1196.0000000000002
UTRN,1276.0
AC015726.1,14.0
RABL2A,196.336
LINC02107,4.0
PDIA5,51.49
AC092447.4,10.082
RNU4-17P,1.0
AGRN,76.717
AL160412.1,13.001000000000001
CCT8P1,16.079
AL669942.1,224.247
MIR3908,7.0
MIP,29.385
RPL5P28,4.0
ZSWIM5P3,25.0
PDCL3P7,14.0
SEMA4A,384.001
AL021707.7,18.154
CERCAM,107.70400000000001
AC068533.2,2.174
HLA-F-AS1,135.091
AP000473.2,16.0
SPOCD1,82.465
CDK15,64.59700000000001
CU639417.6,24.0
CCDC127,350.31300000000005
RNU6-39P,0.0
RNU2-26P,1.5019999999999998
AC027328.1,2.0
PRSS33,21.0
AC022137.2,0.0
MAPK8,270.154
AL450322.2,17.451
ZC3H4,156.184
MIR4635,0.0
PLA2R1,244.155
RNU6-1004P,7.0
PLEKHG7,23.326
CIAPIN1,56.964
AC234781.2,2.064
RAP2CP1,3.0
SPTLC3,1715.306
CFL1P1,160.54
RPS3AP12,9.0
UBE2NP1,2.0
AC025766.1,6.0
RPL36AP41,1.0
AL359265.2,1.0
AC010894.4,13.350999999999999
AC104662.1,11.0
GPM6A,529.4040000000001
YIPF1,83.0
AC018554.1,55.00000000000001
AC010468.3,3.0
AC123912.5,10.36
AC131235.1,8.161
LINC00311,103.055
PDCD5,59.563
AC107982.2,8.017000000000001
AC091931.1,13.0
RNU6-510P,4.0
CALHM3,5.0
RNA5SP444,16.083
AC005703.1,9.0
FRAT2,721.445
RNU6-275P,1.0
ATG12P2,10.0
LCMT1,52.00099999999999
MTCO3P11,45.0
LINC01627,3.0
CERS1,8.885
MIR6726,0.0
SEPHS1P4,2.0
AL589880.1,20.761999999999997
FBLN7,63.312000000000005
NPM1P38,16.058
LINC02013,5.0
AC074133.1,0.0
LRMDA,203.985
FSCN2,13.0
YWHAQP9,3.0
Z82217.1,471.55300000000005
AL357143.2,2.0
RNU6-1335P,0.0
TMEM262,48.821000000000005
AC016292.1,5.0
ALMS1-IT1,64.581
CEACAM3,353.52
MIR548AC,10.0
FAM98A,94.99900000000001
RPL17P12,4.0
HIF1AN,740.9100000000001
LINC00430,13.0
SELENOS,68.0
AC007993.2,2.0
FAM219B,143.64100000000002
PACRG,34.322
GNG11,43.0
CT45A8,0.0
AC009963.3,5.6579999999999995
AL353616.2,23.0
PRPS1P2,16.0
AL035681.1,42.342
ORM2,9.353
GFM1,352.98699999999997
TMEM213,211.232
SELENOW,290.486
HMGCS2,19.0
AC099677.2,0.0
OR10G5P,4.0
LINC02143,7.0
AC084346.2,13.0
ATP13A3,504.07700000000006
PCDHA5,56.36
AC058791.1,571.146
SNX16,103.99999999999999
PRAMEF30P,9.308
AC044784.1,9.0
CATSPER1,15.0
RN7SKP83,1.0
PLS1-AS1,2.0
FAM90A28P,10.898
AC087650.1,12.0
ZFHX2,77.78299999999999
BRI3BPP1,13.265
AC103710.3,5.0
OR6V1,5.0
RPL22P22,0.0
AC121764.1,9.0
OR5H5P,5.0
AP001347.1,89.803
UTP14A,50.51299999999999
LINC02343,3.0
RNA5SP28,0.0
LINC02057,289.817
FP700111.2,19.915
OR2AT4,1452.513
AC022167.1,0.0
UBE2FP3,3.0
PRAMEF9,0.0
TRAV8-5,1.0
AC012368.3,2.0
AC099669.2,2.0
ANAPC1P1,35.875
FAM193A,259.46500000000003
AL355601.1,2.0
RACGAP1,103.63200000000002
RPSAP13,0.0
LINC00469,2.0
AC139718.1,2.0
AC106800.2,13.207
LINC01192,165.193
MTND2P26,26.791
A2MP1,61.238
MIR3679,3.0
LINC02082,19.094
BX323043.1,34.0
SF3B3,607.0240000000001
ATMIN,196.363
AC008026.1,8.288
MAGEB4,5.0
TRAPPC2P8,0.0
FTX_4,0.0
RNU7-99P,0.0
RN7SKP103,0.0
RNU1-128P,2.0
FARSA,29.0
AC004006.1,2.0
OSTN-AS1,100.45200000000001
USP44,49.0
RNA5SP471,6.0
AL031667.3,26.0
AC087286.4,45.854
RCC2P2,4.0
AL132780.4,20.0
EEF1A1P42,10.0
GALT,97.873
ATP6V0E1,156.999
AC018767.2,6.0
AC124067.1,4.0
SYNE1,2216.156
MIR4665,0.0
GAPDHP27,13.0
AC007431.2,7.0
AP001486.2,143.597
AC243725.1,1.055
TAS2R46,15.369000000000002
AC022695.3,5.0
MFSD3,10.0
ZNF552,271.839
RNA5SP117,0.0
VENTXP4,54.253
JAG1,130.999
IGKV1OR2-1,1.3969999999999998
CR769776.1,17.783
ZNF84,173.25900000000001
CALB2,13.000000000000002
SFTA1P,15.404
AC016168.2,1.0
HIF1A-AS1,6.108
AL356270.1,12.0
AC092326.2,2.609
FSD1L,173.32999999999998
POMK,137.16299999999998
ST13P4,17.555999999999997
AC022001.3,3.0
AC090164.1,9.0
OXLD1,22.421999999999997
NBN,392.00100000000003
EEF1A1P13,28.488000000000003
RNU6-906P,0.0
FOXD3,4.0
CDS2,1303.667
AC090095.1,8.0
AC233280.20,0.0
AL136361.1,5.73
USP17L13,0.0
AC037450.1,6.697
AL590623.1,17.547
MIR625,2.0
AC010325.3,7.0
MTND4LP1,2.0
AP005671.1,14.0
BANF1P1,17.0
HCG24,54.52
AC124891.1,4.0
AC018358.1,5.0
TVP23C,174.66799999999998
RN7SL122P,12.292
EIF4A1P3,0.0
GON7,30.0
AC022296.1,1.0
AC140479.1,17.344
RPL4P4,10.713
RPS4XP16,18.063
AC017078.1,10.0
AL137067.1,3.0
AC007136.1,0.0
HOXB5,28.0
LINC01220,25.625999999999998
MIR6808,0.0
TPTEP1,680.741
AC092574.2,14.0
RNU6-298P,0.0
MADD,220.001
AC022441.1,11.0
RNU4-57P,0.0
AL451129.1,3.0
RORB-AS1,12.495999999999999
EMG1,109.042
INO80C,1075.477
B4GALNT2P1,0.0
TMA16P1,8.0
RNU6-150P,2.0
AC009102.1,18.0
NF1P1,39.271
NLRC3,189.105
CPNE2,237.641
AC068234.1,0.0
AC060814.2,1.795
MIR4458HG,43.0
LINC00971,96.973
C19orf71,2.496
LSM6,109.018
U47924.3,11.0
NPW,1.0
CNOT2,803.0740000000001
EMSY,449.53100000000006
ZNF280A,14.0
AC008736.1,16.46
ISPD,190.12100000000004
RN7SL819P,54.228
AP000867.2,2.0
OR10J4,9.0
AL157713.1,15.796
RNY4P7,5.0
AL157401.1,22.511
AP000534.2,3.95
GPAT4,178.45299999999997
BCL11A,186.74800000000002
NADSYN1,730.1150000000001
DYNLL1P3,2.0
MIR153-1,2.0
PKP1,46.0
CACFD1,29.583000000000002
TMEM184C,307.365
RNU6-1334P,0.0
RNU4ATAC17P,2.0
CSNK1A1,747.791
CLEC18B,30.788000000000004
LINC01363,51.007000000000005
USP51,26.0
LINC01742,8.0
AL354674.1,41.0
RNU7-169P,1.0
AL645933.2,40.139
RPL5P21,6.0
AC108865.1,16.131
MMP17,32.001
AC090510.1,38.749
KDM5DP1,4.0
PFN2,70.0
AL360227.1,2.263
CDC42P4,3.0
OR10G8,7.0
WDR90,200.548
ALOXE3,25.0
TECR,237.89800000000002
RN7SL806P,122.645
AL357055.1,1.0
AC008088.1,15.0
KAT7,785.3459999999999
S100A16,8.001
WDR77,41.083999999999996
RNU6-635P,0.0
AL591742.2,102.257
AC005609.5,1.3630000000000002
AL121932.1,1.0
RPL21P67,1.0
STAC,37.999
C16orf71,17.396
TPT1P11,6.599
TP53TG3F,38.711
AP006289.1,7.0
KLHL5,300.541
EPHA10,99.259
KIF18BP1,16.0
MIR4716,2.0
RNA5SP104,2.0
AC117383.1,4.825
