gene_name,HH003_R_SA_S9
AC114752.1,0.0
AC007431.2,0.0
RAB3A,0.0
AC125388.1,0.0
MIR6802,0.0
AP002490.2,0.0
MIR7855,0.0
SRRD,10.194
RNU6-641P,1.0
AC025423.5,0.0
PDCL3P4,0.0
TRDC,1.0
AL138787.1,1.0
C8orf86,11.224
MIR4706,0.0
RNU6-874P,0.0
HLA-S,0.0
MIR4707,0.0
C6orf132,11.505
APOLD1,10.433
ENPP7P13,0.0
AP000533.3,0.0
AL360157.1,0.0
AP002812.4,0.0
AC009779.4,2.0
RNU1-64P,1.0
AC015922.3,0.0
AL353765.1,0.0
AC012181.3,2.725
SHCBP1,10.02
AL590762.2,2.0
KRT9,6.0
AC011899.2,1.0
AL357060.1,2.0
CADM3-AS1,11.0
AC114763.2,8.112
MAN2A1,84.0
GSDMD,15.041
AC103681.2,0.0
ZNF695,4.039
RGL3,6.0
WASIR1,4.032
GGPS1,10.437999999999999
RNU6-35P,0.0
EEF1A1P24,0.0
KMT2A,58.647000000000006
AC092143.4,1.0
AC005726.1,0.0
APBA3,10.693999999999999
CFD,5.602
FAM83H,2.016
RNU6-843P,1.0
RNU7-22P,0.0
RPL7P15,2.0
AC068587.10,0.0
GK-IT1,1.1909999999999998
AC018554.1,0.0
AL356280.1,0.0
MOSPD2,312.509
KNCN,1.0
AC107398.4,0.0
AL139275.1,2.0
TMEM9,4.0
GPR6,0.0
TRIM43CP,0.0
AL353132.1,1.0
CU633906.2,15.959
AL929302.1,0.0
RNU6-985P,0.0
MIR6808,0.0
AC233702.3,0.0
SSNA1,0.0
DCTN6,9.049
AC073475.1,0.0
AC092865.6,0.0
TRIM10,13.0
AC020915.2,4.234
AL109810.2,0.0
AL109811.4,0.0
CDC14C,5.777
RN7SL657P,0.629
AC126177.6,1.0
IVD,19.844
EIF4E2P1,1.0
NEK4P3,0.0
CALU,10.0
SCGB2A2,0.0
SGO1P2,3.0
LINC02042,14.513
ATP5A1P4,4.0
AC006460.1,1.0
AC069061.1,0.0
AC084346.1,0.0
SYT17,15.518
AP5M1,38.999
RPL31P12,0.0
PSCA,0.0
ATP5F1P1,1.0
CCR8,3.0
AC073592.7,0.0
DDN,3.0
SPRY4-IT1,1.0
ITPKB,53.416
AC084290.1,2.0
LETMD1,22.385
AC105105.3,1.0
AC113355.1,0.0
NDE1P2,8.228
NRN1,82.0
HIF1A,33.903999999999996
ENDOV,13.208
RN7SL706P,0.0
RN7SL385P,0.0
AC107419.1,6.058
ZNF736P3Y,8.0
LRTM1,0.0
AC092920.1,0.0
AC006970.2,1.0
MAGEA9B,2.0
RN7SL589P,1.3719999999999999
AC093515.1,0.0
SRSF6,99.218
AC089999.1,0.0
LINC01975,0.0
GAPDHP39,0.0
PPP2CA,24.107
PPP2R2B,26.383
SREBF1,8.0
AC098657.2,20.0
AL133329.1,2.0
PTMAP1,0.0
LINC02350,0.0
TRDJ4,0.0
BTG1P1,0.0
MIR495,0.0
AC138965.3,2.0
AC009148.1,7.997000000000001
PPIL6,18.634
WWP2,30.752
C17orf47,2.0
RPS15AP38,0.0
PDK3,12.0
MIR23C,0.0
AC013460.1,2.0
SLC51B,0.0
TNRC18P3,1.535
TNFAIP3,8.0
KIAA1211,3.0
GPC6,5.0
CLIC1,22.0
AL391005.1,2.0
HTATSF1,4.0
UTP11,35.24
LAX1,6.153
ZNF627,13.478000000000002
AC067750.1,4.486000000000001
ERP27,5.0
RNU6-908P,0.0
MTCYBP40,3.0
AC080038.1,0.0
Z73965.1,2.0
TRAV8-6,0.0
CBFB,12.999999999999998
PLPBP,33.81
AC102797.1,0.0
PEX11A,7.641
AC009511.1,0.0
ELF3,9.484
LRRC40,10.0
ZSWIM5P2,1.0
RNF214,15.0
OR5H15,0.0
MFSD1,82.0
AC092754.2,0.0
OR13C7,0.0
AC137627.1,0.0
TTTY13,0.0
AC040936.1,0.0
AC012404.1,1.0
AL590227.1,0.0
AC107021.2,1.0
MIR130B,0.0
TRAJ28,0.0
CR383656.10,0.0
MGAT5,19.0
KRT18P54,1.0
TNFRSF10C,71.0
IL10RA,70.00099999999999
AC022149.2,1.0
RPL5P4,1.11
HMGB1P11,0.0
AC055855.1,0.0
AL355922.4,0.0
LRRC14B,1.0
AP001189.1,5.0
CITED4,2.0
AC104260.1,0.0
MIR4804,0.0
AC068205.1,2.0
RPSAP9,0.0
LINC00377,4.143
IMP3,4.0
AC002069.1,3.0
AL390023.1,0.0
LINC01502,5.617000000000001
EBLN1,0.0
TMEM97P2,0.0
ABHD17AP1,0.0
DCAF17,16.0
U7,6.0
OR4K16P,1.0
MIR4306,0.0
AC129510.2,5.0
CEACAM7,4.0
Z98884.2,0.0
CFAP44,27.000000000000004
AC006960.2,2.0
PHBP2,0.0
AC187653.1,0.0
MIR2909,0.0
AL451074.2,12.602
AC064859.1,0.0
SNORD115-46,0.0
AC003958.1,0.0
MIR6727,0.0
AC004911.1,0.0
LINC01967,24.718
HSPD1P10,0.0
AC009065.8,10.136000000000001
AC021016.2,15.655
GKN1,3.0
GPAA1P1,0.0
CASP1,21.559
AC105133.2,0.0
AC253536.6,1.0
IGLVIV-59,0.0
AC005521.1,0.0
JMJD1C-AS1,0.0
AC092133.1,0.0
LINC00221,32.486
MIR18A,0.0
FAM90A17P,13.703
BCRP5,0.0
LINC01638,3.549
ZFYVE1,14.0
SMIM2-AS1,15.134
HABP4,6.0
MIR3177,0.0
SUMO2P12,0.0
GCNT1P1,0.0
SNRPN,8.0
RN7SL709P,3.0
CES5A,5.0
AC010493.1,0.0
INTS6,157.696
HIST1H3H,30.0
RN7SL717P,1.0
DBF4P1,4.145
TRAV26-2,2.0
AC073476.4,0.0
AC008280.2,0.0
RNY4P25,0.0
ST13P13,0.0
AC091849.2,1.0
AC002127.2,7.0
AL049597.1,0.0
AC093726.1,6.0
AC060814.6,0.0
LONRF1,25.000000000000004
SCAMP5,1.0
AC005291.2,5.358
AC138907.5,0.0
Z98949.2,0.0
AL445623.2,4.0
AP003471.1,2.1790000000000003
LINC00687,2.0
AC005225.2,4.0
PRMT1P1,0.0
C17orf77,13.575999999999999
AC104117.1,1.0
AC010789.1,1.0
AL442224.1,2.0
LINC00710,2.0
VTA1P1,0.0
RNU6-1310P,0.0
SLC11A1,170.574
IFNL3P1,0.0
AL672277.1,0.0
TLX3,0.0
TCEAL9,3.0
AC093875.1,0.0
AC007610.4,11.767999999999999
AC107081.1,0.0
AC078909.2,2.0
TMPO,76.88399999999999
RNU6-1266P,68.759
AC099520.1,7.0
STAC,3.0
AL512361.1,0.0
AP002981.1,5.987
AC104389.2,1.0
AC104332.2,0.0
ELOCP33,3.4989999999999997
AC087273.1,0.0
HDAC2,42.954
PHYHD1,3.0389999999999997
AC010325.2,6.933
RHEBL1,1.0
CLUHP1,4.0
TRIM39-RPP21,0.0
AL138812.1,1.0
ZNF663P,3.59
AC093899.2,0.0
AL590483.2,0.0
AL138749.1,3.0
AC011481.1,0.0
AC104058.1,0.0
AC015660.5,0.0
AC138907.10,79.255
AC010894.5,1.0
TIPARP-AS1,2.0
HADHAP1,6.0
LY6L,0.0
VENTXP3,0.0
LINC00333,0.0
AL354793.1,13.0
JMJD7-PLA2G4B,19.021
AP003108.1,0.0
MTX3,32.424
RNU6-113P,0.0
VRK1,19.375999999999998
LINC00868,5.0
AC007614.6,6.685
ACOT12,1.0
BMS1P1,59.614999999999995
MCM4,10.959
RNU1-130P,1.0
AC019322.4,2709.493
TRIM51JP,6.388999999999999
LDLR,8.451
C12orf75,3.0
ZNRD1-AS1_1,0.0
LINC00613,0.0
AL591419.1,0.0
AL357518.1,0.0
AL365222.1,0.0
AC004890.2,5.0
AC006272.1,6.0
CBX3,26.617
AC034238.1,5.736
PRYP2,0.0
PLCXD3,25.79
RNU6-1141P,0.0
AC073869.4,0.0
RNF133,4.0
RNU6-253P,2.0
PRRC1,30.002
MIR4724,0.0
CHST8,0.0
MIR545,0.0
HMGB3P24,1.0
NUP214,43.489
DHX35,6.0
PPP2R5A,42.0
AC009852.2,0.0
AL022328.3,3.159
CREB1,81.033
AL133477.1,1.0
MIR6749,0.0
RNU7-105P,0.0
CICP24,1.0
ZNF705CP,1.139
AC108718.1,2.0
BMS1,24.217
AL354980.1,0.0
CWF19L2,12.0
PHC1,7.0
RAB14,35.0
AC004217.2,0.0
AC025279.2,0.0
SNX2P2,0.0
AC005871.2,1.0
AL590808.1,0.0
TOR2A,2.0
U62317.4,1.0
AQP7,26.0
ACOT13,10.429
CSPG4P10,2.1919999999999997
KDM3B,41.528999999999996
ADAMTS5,9.0
AL645608.7,0.0
NCOA4P4,0.0
SNORD116-4,0.0
SLFNL1-AS1,7.056
RPL10P2,0.0
ATE1,25.298000000000002
OR1C1,3.137
ZNF219,5.0
AC027307.2,1.0
MIR6080,0.0
TMEM5-AS1,0.0
GRAMD4P3,266.899
RNU1-16P,7.0
TSC2,24.987
GTSE1,9.053999999999998
LINC00881,2.0
OS9,24.000999999999998
RNA5SP90,0.0
AC003001.2,5.0
IGLVIV-64,0.0
AC083841.1,3.0
NKAP,54.565
AC136475.4,0.0
OR7A10,3.0
RN7SL68P,1.0
CSNK2A3,0.0
GOLGA6L2,15.0
MIR4418,0.0
ATP6V0C,29.714000000000002
AC099340.1,0.0
AP005435.1,0.0
TCTE3,9.0
PSMC1P13,5.0
AC104820.1,2.0
AC139495.2,8.006
SUMF2,18.178
OTUD5,9.0
IFITM3,2.295
AL731569.1,4.281000000000001
AC022880.1,1.0
PCNX3,18.0
CLDN23,1.0
AC016251.1,1.006
LYZL4,1.0
CCDC175,2.0
AL353780.1,0.0
RN7SL96P,2.7939999999999996
RNU2-22P,2.0
LINC01046,0.0
TRDV2,1.0
RNA5SP232,0.0
SYNGAP1,9.0
AC141273.1,0.0
RNU4ATAC8P,0.0
POLR2G,9.0
HPSE,29.511999999999997
LINC00843,0.0
OR5T2,3.0
CDC25C,2.0
PARM1,5.0
VN1R107P,0.0
AL031667.1,0.0
DEGS1,24.633000000000003
AC090023.1,2.0
USP3,108.551
AC132942.1,0.0
LDHBP2,0.0
LINC02444,188.063
AL773572.1,0.0
AC130415.1,2.0
AC006111.2,1.0
ANKRD44,126.37200000000001
GFAP,36.32599999999999
UPF3B,2.0
AMD1P1,3.0
AC243960.1,20.669
GABRG1,5.0
AC131281.1,1.0
LINC01351,0.0
CABLES2,2.0
NCAPD2P1,0.0
ALDOA,32.158
AL356583.2,0.0
RRM1,25.0
AC244636.1,0.0
MFSD4A,5.2219999999999995
SEPT9,26.0
CCNI2,2.0
MIR6511B1,0.0
MED17,77.198
AC018620.1,0.0
AP003121.1,0.0
ACTG1P21,0.0
MYH15,8.0
ALG1L11P,0.0
PBOV1,5.162999999999999
TRBV22OR9-2,0.0
CTAGE12P,2.0
CYP2J2,7.0
AC046158.1,3.0
PABPC1P11,4.141
MIR6511B2,0.0
KRT18P47,1.0
MIR648,0.0
AC010643.1,4.519
AC126177.5,0.0
PCDHB5,2.0
AL138799.1,0.0
RPE65,5.0
MBTD1,20.422
OST4,84.0
AC063979.1,0.0
ALDH7A1P3,1.0
AL122017.1,1.0
EXOG,17.851
AP001258.2,0.0
MIR4535,0.0
AC087190.4,95.53200000000001
RNU6-442P,0.0
ARHGAP28,75.744
AC006487.1,0.0
SHC1,8.817
SATB1,48.354
AC008014.1,6.0
AC108449.2,3.0
MSLN,2.0
AC051619.5,6.026999999999999
UBB,166.84199999999998
AL671855.1,1.0
AC087752.3,0.0
OR2AT4,116.663
ATXN2,46.948
RNU6-932P,0.0
AL450338.1,0.0
RN7SL153P,0.0
AC090616.6,7.0
RNU6-131P,0.0
FABP5P15,0.0
SDCCAG8,16.912
AC107208.1,3.0
LINC01587,2.0
ZFAT,21.05
LUC7L3,72.99900000000001
TBC1D8-AS1,2.0
RAB2B,525.8519999999999
KRT8P33,1.0
LINC01123,7.791
FAT3,22.072
MAATS1,10.643
NSMAF,22.0
MIR548AN,1.0
AC105914.2,1.0
HK1,39.651999999999994
SCHLAP1,23.771
CERKL,11.0
AC096773.1,14.0
CR383656.12,0.0
FCER1A,5.0
AC073429.2,2.4330000000000003
TAS2R16,0.0
AC025283.2,2.0
KBTBD3,5.0
AL731555.1,3.0
IDI1,23.0
GNAQ,56.192
KRT8P51,0.0
AL022323.2,5.0
CALCB,2.0
TRIM51FP,2.105
RN7SL225P,2.0
MIR4278,0.0
RNU1-72P,0.0
RTL6,4.0
AC008147.2,22.447
AC138894.1,0.0
PDE3A,13.388
ZNF321P,12.694
MIR147A,2.0
AJ009632.1,2.0
MIR451A,0.0
MIR3682,5.0
RNU6-793P,0.0
AC093520.1,15.306
ATP5A1P10,20.819000000000003
AL138733.1,0.0
AC242022.1,4.0
AC242426.1,0.0
IGHD2-21,0.0
EDC4,7.0
AF064860.2,3.0
AC006499.4,0.0
MIR4663,0.0
EDIL3,4.0
SOX2-OT,44.38
PROC,3.0
LINC01698,2.0
METTL26,1.0
EIF1P2,0.0
AC087393.1,0.0
U62317.5,3.0
RNU6-1291P,2.0
DCC,9.121
AC021146.2,1.0
NF1P10,0.0
AC063976.3,0.0
CCDC63,4.0
AC107905.1,0.0
RNF34,22.0
AC026367.1,0.0
AC079145.1,0.0
LINC01402,0.0
AL356000.1,1.0
GCNT1,6.0
MIR5688,0.0
ZFAND5,82.916
AC090587.1,0.0
MTHFR,27.705
FMN1,25.461000000000002
AL135978.1,0.0
RN7SL190P,0.0
PIP5K1B,5.0
THAP12P8,2.0
AC091982.1,1.0
CELP,11.855
GLG1,63.591
AC096759.2,3.0239999999999996
AL121766.1,0.0
AC112204.1,1.0
TRBV29OR9-2,0.0
AC068587.3,0.0
NONOP2,2.0
ARFIP2,9.572
BDH2,3.0
AC239860.2,0.0
CHCHD3P2,1.0
OR4H12P,0.0
AL139147.1,193.324
HMGN2P47,0.0
RNU7-93P,0.0
AC240565.2,0.0
ADAMTS17,4.0
MIR92B,0.0
CYCSP1,0.0
LINC02029,1.0
AL157786.1,16.535
SRSF8,29.478
AC006205.2,1.0
AC060814.3,0.0
AC012005.2,0.0
PIWIL1,5.0009999999999994
ZNF793,46.504000000000005
AL133499.1,0.0
OR51AB1P,1.0
AL158214.1,0.0
RNU5A-8P,3.035
SERF1A,1.136
AC097494.1,2.0
KRTAP9-1,0.0
RNU6-700P,1.0
MESP2,0.0
MIR875,0.0
AC040904.1,1.0
TASP1,11.0
MIAT_exon5_3,1.742
AL450124.1,1.198
USP9YP17,0.0
CCDC152,9.0
FMNL2,9.261
AL591135.1,6.0
AC125807.2,3.4760000000000004
MIR942,0.0
OR6T1,4.0
AC007849.2,0.0
MDN1,44.00000000000001
NCKAP1,57.398999999999994
KRT18P38,1.0
AP003117.2,1.0
ALMS1,20.084999999999997
KIAA2013,13.144
MTND2P20,0.0
BRI3P1,0.0
PDE7B,11.497
SLC44A1,44.415000000000006
DDHD1,164.07200000000003
XAGE1B,0.0
RPL6P8,0.0
SLC2A4,4.2669999999999995
AC133540.1,1.0
IQCA1-AS1,0.0
MIR5088,0.0
AL035045.1,1.0
RBBP5,11.280999999999999
PLK2,6.0
AP001330.3,1.0
IGHV3-11,3.0860000000000003
C2CD5,41.99999999999999
AC091685.2,1.0
TMEM254,7.0
AC141586.5,16.525
AC004832.6,0.0
RN7SK,65062.613
AC116165.3,0.0
AL450992.1,13.050999999999998
AL121972.1,0.0
OR10A5,0.0
RPL39P6,0.0
ADAM17,42.425
MTATP6P2,0.0
LINC01531,9.158
LINC01496,1.209
HHEX,11.0
AC010320.1,1.0
AC090204.1,0.0
AL135925.1,4.0
AC023271.1,4.0
AC011373.1,0.0
OXA1L,31.644000000000002
FGF14-IT1,5.0
AC010768.4,1.0
CYMP,0.0
MIR4644,0.0
DPPA5P2,0.0
LINC01976,0.0
AP000525.1,0.0
DDX3P2,0.0
ZNF885P,0.0
MT-CO2,68.72399999999999
AL390240.1,0.0
BSNDP4,0.0
AC008481.3,0.0
AC013437.1,1.0
PCIF1,4.0
DIRC2,21.0
PIP5KL1,1.225
AC020978.1,4.0
AC209154.1,2.0
TSHZ3,8.0
AL136363.2,0.0
CLUAP1,26.339000000000002
AC005258.1,0.0
DLAT,9.0
KLK3,5.0
AP003499.2,0.0
AL358176.2,0.0
RPS3AP43,1.0
ADAT1,11.515
CHRNB2,3.0
AL049693.1,0.0
HEATR9,1.0
LIVAR,1.0
DNAL4,1.0
AL591503.2,0.0
CR769775.4,10.0
AC006130.1,1.0
GUK1,204.0
RPS4XP16,0.0
TRABD,5.013
CROCCP1,0.0
AL118522.1,0.0
KRT82,0.0
U2AF1,75.72200000000001
AC244255.1,1.0
ADAM1A,0.0
ALG13-AS1,0.0
AC087500.1,6.809
DNAH14,43.95100000000001
C2orf78,1.0
C10orf128,6.0
AL354692.1,4.0
AKIRIN2P1,0.0
SPDYE15P,1.288
ITGAV,23.0
AC013562.2,1.0
KIF2B,5.0
MIR548Q,0.0
AC090186.1,0.0
MIR8059,0.0
IGLV2-18,0.0
DCAF4,10.145999999999999
SSX1,0.0
KRT18P15,0.0
LINC00575,2.0
AC115284.2,8.681000000000001
TLR8,43.0
MIR4328,0.0
AC215522.1,5.0
LINC01287,6.0
LSAMP,23.752999999999997
ATP13A4,5.0
ELOCP23,0.0
USP17L7,13.421
RPL21P28,0.0
CXCR2,74.70700000000001
RN7SKP30,1.0
ADGRG7,5.0
CEACAM8,13.637
NTMT1,5.011
ZNF226,14.020000000000001
LIMCH1,4.999
CALY,2.0
AP000893.1,0.0
AC008957.2,0.0
NSUN7,9.998999999999999
RNU2-42P,0.0
DLEU1_1,0.884
RN7SL248P,0.0
NOVA1-AS1,2.0
AC105129.1,0.0
EIF4A2P4,0.0
AC002115.1,0.0
AL109615.2,2.0
GRAMD4P5,0.0
SNORD88C,3.0
RNU6-919P,0.0
DLX3,0.0
RNA5SP194,0.0
SPATA42,0.0
RNU6-436P,0.0
KRTAP4-6,0.0
MIR6718,1.0
RNF5,21.0
GUCY1A3,8.0
AC087498.2,0.0
AC016712.1,0.0
LCE3E,0.0
MZF1-AS1,2.164
NPEPL1,1.3869999999999998
RNU6-439P,0.0
AL139289.1,1.0
ANKRD36BP1,16.71
AC026407.1,0.0
TRIP4,21.047
SH2D1B,6.0
AP001790.1,0.0
EPB41L1,0.0
DLG3-AS1,0.0
BX539320.1,3.0
AC092143.3,1.088
RSF1,67.30199999999999
MTCYBP33,0.0
AC011524.2,1.0
ABBA01031661.1,1.0
AL356056.2,1.0
ZBTB47,4.0
SAA1,0.0
LINC02458,2.0
MAP3K2,152.0
AC073323.1,0.0
DMRTC2,7.0
AC087276.1,0.0
MPL,1.0
TP53I3,2.0
AC008250.1,2.3
LILRP1,1.089
DUSP18,7.013
RNA5SP351,0.0
AL021920.1,1.455
HARBI1,11.865
IGKV4-1,0.0
ZNF674,32.362
MTND5P11,3.0589999999999997
AC067931.3,6.261
BMS1P9,0.0
SLC35G6,0.0
AADACL2,1.0290000000000001
LHPP,1.0
RPL6P29,1.0
HNRNPH3P1,1.0
AC108448.2,0.0
AL139039.2,0.0
AL139094.1,1.0
LINC02385,0.0
Z83847.1,2.0
TTC38,13.662
MYCBP,1.11
AC004594.1,1.0
AC136428.3,0.0
SULT1D1P,1.0
ETF1,11.024999999999999
AL049564.1,1.0
FAM83B,3.0
MT1DP,0.0
TRBJ2-2,0.0
RPL5P34,1.109
LINC00960,18.0
PCSK1,7.0
MIR548L,0.0
AC091885.1,0.0
ZNF438,15.0
KRTAP5-2,1.0
RPS29P5,0.0
MIR1258,0.0
AP000721.1,0.0
UNG,7.0
TMEM233,8.195
PARP4P3,0.0
BUD23,13.055
ZNF850,22.766
SNORD17,1353.0
AC040918.1,0.0
OR2T11,8.068
GNAT2,0.0
AL731537.2,1.0
FAM189B,11.967
RN7SL392P,0.0
COPG1,15.999
ARAP3,22.000000000000004
SLC44A3-AS1,18.577
AC096656.1,0.0
BNIP3P7,0.0
CCR6,0.0
IGHVII-33-1,0.0
TBC1D22B,14.0
PRR34-AS1,5.0
B3GNT6,1.0
NKX6-1,3.0
POT1-AS1,81.044
AC092135.3,2.0
HTT-AS1_2,0.0
NUDT12,2.0
RNU6-644P,1.0
KIFC2,0.0
ZNF433,6.015000000000001
ATP2A1-AS1,0.0
CAPN10,17.29
PNKD,5.0
TRAF2,3.0
ADCK2,6.0
AC027319.1,6.013999999999999
CHIAP1,2.0
SEC23A-AS1,0.0
AC104241.1,0.0
NKX2-1-AS1,1.0
AL022100.2,0.0
AC004062.1,0.0
AC009237.8,0.0
DBH,3.0
PLLP,36.383
AC009133.2,0.0
CNN2P6,0.0
HNRNPA1P47,2.0
UQCRB,78.59700000000001
AL135924.1,0.0
GLP1R,1.0290000000000001
PHGR1,1.0
LINC02049,1.0
RNF4,26.273
TYMSP1,2.0
DPY30,16.426000000000002
AL590032.1,0.0
AC093635.1,0.0
FO393414.2,0.0
AL139327.3,0.0
AC016229.1,6.982
CDR2,7.0
MCM3AP,36.69
AC007663.4,0.0
TBC1D7,26.32
ZNF37A,112.569
AC106785.2,3.0
PEX12,1.0
IFI30,23.358
AC008507.5,173.28599999999997
RNU6-147P,0.0
PACSIN1,2.0
AC015983.1,0.0
MIR1281,0.0
AC068987.5,1.0
AL132780.2,4.0
AC110048.1,3.0
CENPJ,11.0
CCNG2,77.99999999999999
TLE1P1,0.0
CDK17,69.0
C12orf73,7.0
NDUFS5P3,0.0
ELK2AP,0.0
AC005209.1,0.0
AC046185.1,0.0
RPL3P8,0.0
C15orf54,6.0
RPL23AP37,0.0
MIR548U,1.0
SNORD95,16.991
ARHGEF4,9.481
UCA1,6.0
FDXACB1,5.095
KCNJ10,13.119
AC107934.2,0.0
RNU4-36P,0.0
PRELID3B,12.0
RNU1-128P,0.0
RN7SL108P,1.0
NUF2,2.0
AL049541.2,0.0
AC008897.2,2.134
AL513423.1,0.0
SS18,27.095
MIR485,0.0
AP000561.1,4.522
RN7SL173P,1.0
FRG2LP,4.0
ENO1P1,0.0
MIR887,0.0
AL034349.1,0.0
EEF1A1P10,2.0
RPL31P11,2.0
SPDYE2,0.0
KCNK6,41.900000000000006
RNU6ATAC18P,0.0
CLCN5,10.060999999999998
NCBP2L,1.0
AL353604.1,5.0
AC012456.1,5.167000000000001
LINC01836,2.0
GNAZ,11.0
MTCYBP36,0.0
RAI1-AS1,0.0
AC124057.1,0.0
AP000911.3,4.225
THTPA,5.757
LINC02408,5.125
PTAFR,48.292
ZNF136,10.777
AC010975.3,0.0
B3GNT2,10.0
AC022405.1,1.153
VNN1,14.0
RNA5SP235,0.0
RPL29P33,0.0
AC010619.1,0.0
RNA5SP490,0.0
FTCDNL1,2.0
LAGE3,2.0
HAP1,12.671
RNF150,10.0
LINC00271,21.0
LINC02375,0.0
NUTF2P5,0.0
AC112178.1,0.0
HIST2H2AB,12.106
AC112220.4,1.4780000000000002
PRPF8,69.632
PLD6,2.045
HSPE1P23,0.0
MAN2B1,19.051
GOLGA2P8,0.0
PRDX3P1,0.0
BBOX1-AS1,6.3
AC104307.1,0.0
OR5BH1P,0.0
RPL7P24,3.0
UQCRC2P1,2.0
AL591034.1,0.0
DCAF4L1,15.0
AZIN1-AS1,8.0
PDCL3,4.0
AL078596.1,0.0
AC009414.2,0.0
AC097451.1,2.0
SPDYE14P,0.0
CAMTA1,23.0
RNA5SP488,0.0
SNORD75,0.0
ZKSCAN1,54.063
RN7SL377P,4.986000000000001
LINC01864,1.0
AL024509.1,3.0
AL109918.2,0.0
RNU6-1054P,0.0
LHX5-AS1,0.0
AC006539.3,0.0
TRBV2,1.0
MTND4P15,1.0
AC078880.5,1.0
RPL34P18,1.554
RN7SL820P,1.0
AL355075.2,0.0
PART1,8.132000000000001
MED28P6,1.0
NCAPG2,24.0
AL357793.1,0.0
AL590290.1,0.0
GRB2,68.04899999999999
SNORA80A,6.0
AC010306.1,0.0
OR5B17,0.0
AC110491.3,0.0
SNORD32A,90.773
PEBP1P1,1.0
PTPMT1,3.0
AC104260.2,2.0
C1orf147,1.0
CYP4F36P,0.0
SNX3P1X,0.0
CCDC62,12.177
GIPR,18.011
PIGCP1,0.0
AL513475.1,2.0
FAM231B,1.0
AC135803.1,0.0
GCNT3,16.754
VTRNA2-1,0.0
AC078814.2,0.0
AL109797.1,0.0
ZNF736P4Y,1.486
RNU6-475P,0.0
SLC6A20,29.999000000000002
AL157384.1,0.0
AP000676.4,0.0
RNU4-79P,0.0
PCAT29,5.106
GLOD4,8.737
SWSAP1,11.5
VN1R20P,4.0
COL4A1,6.0
MIR6778,0.0
AC074117.1,123.301
AC112715.1,0.0
NAT16,6.0
C1orf64,10.234
BSN,4.0
TPSG1,0.0
RNU6-103P,0.0
RNA5SP321,0.0
BASP1,17.305999999999997
PTPN11,55.577
TRAJ55,0.0
AL353621.2,0.0
LINC01757,0.0
IGKV1D-27,0.0
FTH1P15,0.0
LINC01122,19.45
RN7SKP68,0.0
AC020661.4,0.0
MIR140,0.0
OTOGL,7.0
RPL23AP43,1.065
LINC01154,0.0
RREB1,68.506
MIR6807,0.0
ACTR6P1,1.0
MTCO3P30,3.0
OR5V1,4.0
PSMC1P5,0.0
AL133153.2,0.0
CCDC58P3,0.0
AL591885.1,0.0
EEF1GP3,0.0
AL355376.2,2.0
ZNF529,33.136
ZBTB21,15.000000000000002
LIMS1-AS1,0.0
RAB11AP1,1.0
HSFY5P,0.0
AP002963.1,0.0
AL606462.1,0.0
ISM1-AS1,0.0
SPTBN5,8.0
GAPDHP47,0.0
RNU6-307P,0.0
GRK1,1.0
KCNIP1,2.0
ARHGEF34P,1.8840000000000001
RPL7L1P11,0.0
RN7SL336P,1.0
AC144450.1,35.527
AC016907.2,15.374
MIR4424,0.0
ASTN2-AS1,4.0
MIR6503,0.0
RBM12B,115.013
COL24A1,12.004
AC007639.1,1.0
AC020907.1,0.0
CLASP2,66.678
AC048338.2,1.0
UBFD1,8.018999999999998
AL603865.1,2.0
TPSAB1,0.0
RPS2,50.233
AC010760.1,2.0
PSMD8,10.337
LINC01194,7.0
AC073464.2,0.0
FRAT2,68.0
NOP56P3,1.0
AC087260.1,3.0
AL353626.3,0.0
APCS,0.0
AC121342.1,1.0
AC024941.2,1.248
NPHP1,29.491999999999997
MIR4637,3.0
AL592166.1,0.0
UBOX5-AS1,3.0
CGB1,1.704
OR10P1,0.0
NRAS,36.0
SNORD114-18,0.0
SNORD12,74.936
OR52M1,0.0
TIRAP,4.544
SAG,44.156
AC092474.3,0.0
DEFB109B,1.0
MIR892C,2.0
NBAS,45.0
AL355306.2,28.401
AC002044.2,2.023
COL5A3,3.0
EPHA7,10.0
AC005009.2,0.0
AL021154.1,0.0
MTMR14,34.68
STAT6,84.945
SNORD126,0.0
AC012170.2,2.0
INSL6,20.074
AL157813.1,2.0
TEKT2,2.0
AP001052.1,0.0
AC023906.2,0.0
FBXO28,9.0
AC010608.2,0.0
RNU6-210P,0.0
Z98885.1,0.0
AP003041.3,0.0
RPL17P51,0.0
GPX1P1,1.23
SNX18P14,0.0
AL356585.10,0.0
NKX2-6,0.0
GAPDHP54,0.0
USP9Y,22.0
IL17F,0.0
RNU6-989P,0.0
AC008440.3,0.0
NAA25,57.242
ADD3-AS1,37.386
SNORD116-22,3.6689999999999996
WASH4P,0.0
PIRT,1.0
C8orf44,14.288999999999998
FANCE,7.0
DAP3P1,0.0
TRIP12,100.056
AL356289.2,0.0
PKHD1L1,26.0
RN7SL849P,1.0
SNORA5,0.0
LRRC2,22.677
DKFZP434A062,0.0
RNU2-29P,0.0
SCFD2,4.0
RN7SL457P,1.0
OR5M8,4.0
MIR548H4,0.0
DBIL5P2,2.0
RNU6-582P,2.0
HID1,2.0
SLX4IP,25.243000000000002
AC025678.1,1.0
HMGB1P1,0.0
