gene_name,HH001_B1_SA_S2
MTND4P26,2.04
ARAP1,3055.3860000000004
OR1L3,0.0
LINC01533,1.0
DOCK3,19.0
AP006545.1,18.314
ZNF714,377.51800000000003
AL450263.2,7.0
LMO7-AS1,5.0
AP005482.1,9.0
FAM167B,0.0
SERINC3,1238.272
BECN1P2,1.0
PIM1,845.0
MOXD2P,1.0
AL139254.1,1.0
QPCTL,103.201
snoU109,6.0
CYCSP11,0.0
MROH7,285.91200000000003
AL691403.1,1.0
GOLGA6L6,53.105
LIPA,337.894
AL357153.2,4.4110000000000005
BX005214.1,0.0
SLC9A8,1022.0009999999999
AC073136.2,1.081
OFD1P9Y,0.0
THSD7A,15.003
HSD3BP1,0.0
AC099518.3,16.633
PGM5P2,329.994
FAM189A1,3.0
SLC1A4,152.234
AL669918.1,0.0
PPY,0.0
PCNT,114.00000000000001
ZNF653,5.0
MIR5695,3.0
WAC-AS1,180.893
AC092329.4,355.906
TLX1NB,8.0
RSAD1,66.0
SNTN,40.302
AC019193.3,1.0
TRAJ8,0.0
IL6STP1,0.0
RNA5SP91,0.0
ADAM1A,0.0
AL357033.2,1.0
LINC00941,27.053
AC073352.2,0.0
PIPOX,130.879
PSMB6,49.302
EGFLAM-AS3,0.0
COX6CP6,0.0
PTPN20CP,0.0
MIR1909,0.0
OR4K17,134.642
AC074019.1,13.546
WDR70,75.05100000000002
TSGA10,35.483
CHMP2A,45.998999999999995
MTND2P25,0.0
MIR6831,0.0
AC245052.5,0.0
HMGB3P11,3.0639999999999996
PTGER4P2-CDK2AP2P2,199.041
MTCYBP33,2.0
KDM4A,210.0
AC019077.1,61.096000000000004
SNX14,613.0120000000001
CDRT15L2,3.0
AC005165.2,0.0
VN1R83P,17.0
MIR1252,0.0
LINC00921,268.173
AC073046.2,0.0
RIPK2,37.0
C5orf66,14.14
AL162391.1,4.044
AC090707.1,0.0
AL034376.2,0.0
AC010205.1,1.0
PLA2G7,22.781
C21orf33,6.326
AL162582.1,0.0
AP001360.1,1.0
AC108019.1,0.0
AL662814.1,0.0
AC007731.2,2.108
FAM183A,0.0
KRTAP4-4,0.0
PRLR,28.189
MTND5P34,2.0
MAP7D1,134.68700000000004
MIR4434,1.0
AL662795.2,233.08700000000002
GIMAP1,210.74599999999998
AL606490.2,3.0
AC010223.1,1.0
MTCO1P46,2.0
C8orf59P1,1.0
AATK,280.001
CPA4,68.27199999999999
AC020913.2,160.217
AL049536.1,1.0
AL590095.1,0.0
ZNF449,23.0
NOSTRIN,18.473
RPL21P135,48.147
TM4SF1,5.0
HNRNPLP1,1.012
AC132872.1,83.29799999999999
AC004232.3,3.0
RNF32,11.0
AC079061.1,3.0
CMTM3,94.0
RN7SL77P,0.0
MZT1P1,0.0
DHRS4,24.895000000000003
IFNWP5,0.0
AP001541.1,5.0
RN7SL784P,88.228
GAPDHP57,2.0
AC020763.1,2.0
LINC01895,5.0
GLRX3P2,3.4330000000000003
AC001226.2,110.033
AL358613.1,0.0
C11orf68,43.0
AC022166.1,5.0
AC099654.11,0.0
AC007463.1,2.0
TBC1D1,534.7360000000001
TCEAL2,5.0
ABCB4,31.000999999999998
RBMS3-AS2,49.123
AC069431.1,20.407
AC099560.1,22.346
DPEP3,89.0
MPPED1,4.0
AC090458.1,0.0
KIAA0408,16.035999999999998
AC012378.1,0.0
AL591866.1,1.0
AC027808.1,0.0
ZNF846,78.992
MED28P4,0.0
AC123767.1,2.0
PWAR6,91.0
BTRC,52.001000000000005
AC016027.1,9.0
NUDT16,174.0
NDRG3,108.63600000000001
AL606490.7,0.0
DLK1,1.0
MIR6871,0.0
RNU7-47P,0.0
AP000919.1,13.674
ALKBH8,35.0
RNY1P14,0.0
AC092175.1,0.0
MCRIP1,68.68100000000001
SFPQ,1049.3039999999999
NHLRC2,626.4970000000001
MIR4463,0.0
AC107375.1,94.41799999999999
AP005137.1,0.0
RNU6-914P,0.899
OR4F8P,0.0
AIRE,24.674
HMGN3,30.0
CCDC116,1.0
AC093270.1,0.0
AC093330.1,8.0
S1PR4,519.0
AC105446.1,10.75
AP000787.1,10.148
LAMTOR3P1,1.0
GAS2L3,30.752000000000002
AL031727.2,0.0
EIF3IP1,0.0
FOXB1,10.0
POM121L3P,0.0
AC092574.1,3.0
NELFCD,193.36899999999997
AC010969.2,80.078
LINC00944,5.999999999999999
AC009084.3,10.595999999999998
AC018693.2,2.204
MS4A15,1.0
RNU6-175P,0.0
RFWD3,294.434
CDSN,0.0
RN7SL624P,14.695
AC062016.2,2.0
GDI2P1,5.0
RBM5-AS1,35.548
CYP4F32P,0.0
AL353597.3,0.0
MRPS21P6,1.0
AL357153.1,7.0
AC007274.1,0.0
LINC01919,0.0
AL391813.1,0.0
AC010387.1,1.0
ZYG11AP1,1.0
RNU6-77P,0.0
AC021193.1,0.0
WWTR1-AS1,26.654
LINC02107,0.0
OR51F2,1.0
MRPS11,96.556
AC113192.5,0.0
MCM8-AS1,46.585
IL2RG,260.0
AC109495.1,44.265
MTND2P19,1.0
RNU6-1192P,0.0
LINC01359,1482.6229999999998
AL627422.1,0.0
GOLGA6L1,2.5140000000000002
AC074033.2,0.0
SPCS2P1,2.021
AC147651.3,3.0
AC010333.3,3.0
AC073910.1,0.0
AC005837.3,0.0
AC108112.1,1.0
AL139418.1,0.0
AC140658.1,0.0
AC019118.1,0.0
AC135012.2,1.0
TISP43,37.348000000000006
DPT,5.0
LINC00992,5.0
FAM90A18P,0.0
AC005912.1,89.92
AC022469.2,0.0
RPL32P33,5.0
AL133260.2,0.0
AC013404.1,0.0
OOEP-AS1,5.874
AL645465.1,2.399
AC025423.4,16.006
AL355922.1,1.0
AC011379.1,326.145
AC025033.1,0.0
STYK1,2.0
LGALS3BP,38.748
AL138694.1,103.986
AL645568.1,249.0
TXNDC12,131.048
AC018717.1,6.0
CCDC126,181.0
SEMA6B,33.678
MIR1249,3.0
AC008622.1,0.0
RNF122,92.0
FAM117A,184.886
AC017048.2,2.0
RPS3AP25,1.0190000000000001
AC139792.3,13.0
AC027088.3,0.0
RN7SL851P,57.0
AC002091.2,15.0
RNASEH1-AS1,57.0
MIR887,0.0
AL022315.1,1.0
LINC00642,6.0
FAM236A,1.0
AC078809.1,1.0
AP000812.2,1.048
ELSPBP1,4.0
SPAM1,6.0
DYNLL1P3,0.0
IL37,4.0
AC131281.1,27.666999999999998
MBOAT4,1.0
RNU1-93P,2.0
AL359397.1,0.0
AC239600.1,0.0
PPARG,36.519
TPM2,2.0
AC104836.1,5.734
LINC00029,2.0
AR,30.102
AC013476.2,2.0
ARHGEF11,465.00100000000003
SNORD115-3,0.0
OR8K3,3.0
SESN3,818.0
SAP130,106.0
AC141586.4,0.0
AC100814.1,1.0
SLC4A2,61.001000000000005
PDLIM3,31.448
C10orf95,1.012
AC010973.2,5.0
LY75-CD302,4.6739999999999995
OR2A41P,0.0
AC008013.2,2.0
TRAV19,2.0
LIPF,3.0
HMGN2P3,0.0
PP12613,3.0
SNN,672.0
CYP2T3P,0.0
STPG3,0.0
MGME1,50.0
AC128709.2,0.0
AC106047.2,0.0
AP001893.3,1.0
RNF26,42.0
FXNP2,3.0
AC098483.2,1.0
VIM,318.33099999999996
AC009908.1,1.0
PWP2,34.197
MIR181B1,4.0
OPA3,333.452
IGHD3-9,0.0
AC008957.1,5.0
TPCN1,264.462
URGCP,171.316
AC073530.1,4.0
AL031719.2,2.0
RNU6-365P,1.0
AP006587.5,0.0
AC090607.2,24.726
AL355483.1,0.0
TUBB8P12,0.0
AC005520.1,40.65
TMEM88,22.0
RNU6-967P,0.0
AL592103.1,0.0
GS1-594A7.3,0.0
AC092813.1,6.0
AL078621.1,2.123
AL606760.1,3.0
AC010619.2,3.4360000000000004
FAM219B,366.902
ARIH1,1353.2950000000003
AC079305.1,0.0
AC008745.1,0.0
RPS29P29,1.0
TMEM266,60.08
RNF126P1,1.0
IGHV3-29,0.0
AC104964.3,31.0
GABRE,32.138
ATG4B,241.999
AC025465.3,0.0
RN7SL378P,5.199
IRF2BPL,272.715
MYBPC2,5.0
RFPL1S,128.195
CA15P2,1.032
AC244035.3,0.0
AL356299.2,22.022
AL390115.1,1.0
TDRD3,74.722
GUCY1A2,36.0
MAPKAPK5P1,2.0
LSM10,77.0
RPL21P13,0.0
RAPGEF1,553.9999999999999
OTX1,8.038
DDX49,24.274
AC011453.2,0.0
FOXA3,3.0
AL512422.2,0.0
LINC02030,6.0
NECAB2,11.0
SYTL2,66.6
AC126603.1,17.023
AC002519.1,99.389
IFNB1,2.0
AC022336.1,2.0
LINC01785,4.0
KLHL2,979.874
RNU1-129P,0.0
AC092849.2,11.0
AC087564.1,3.0
HOXA3,9.0
GBP5,251.74800000000005
AC104046.1,2.0
AC137932.1,0.0
AC012254.5,1.0
AC120349.2,10.0
RN7SL646P,4.0
AL049541.2,0.0
AC005297.2,2.0
LINC01555,10.402000000000001
FH,20.000000000000004
GAPDHP58,0.0
ZNF468,124.09799999999998
PTCHD3P1,0.0
AC023825.2,3.0
C9orf172,6.0
KHDRBS1,200.00000000000003
AP000904.1,3.0
UGCG,409.00000000000006
AL137058.3,21.0
B4GALT5,1613.8770000000002
BNIP3P38,1.0
AC092138.1,1.0
LINC002481,15.0
GGA3,234.99899999999997
OR5H1,31.851
AC007683.2,5.0
KRT84,1.0
WTAP,586.634
C11orf57,176.683
DUX4L13,0.0
SPATA2P1,12.044
AC020611.1,0.0
NDUFA8P1,0.0
AC109446.2,2.0
ATRN,151.405
AL354702.1,3.0469999999999997
PUS10,74.992
VASH1-AS1,42.114
TTC9,29.0
NDUFAB1,102.0
SLC1A5,117.154
RNU4-21P,1.0
AOX3P,8.0
FKBP15,304.001
AC009802.1,3.0
AC022392.1,4.0
AC114956.3,13.0
EXT2,109.614
AC092809.4,4.0
AL592301.1,1.0
RPL7P37,0.0
AC062020.1,2.0
AC104758.5,21.893
MTND1P23,24.866999999999997
AL162632.2,0.0
DAAM2,83.43900000000001
PARD6G-AS1,27.0
MTCO2P22,4.0089999999999995
C7orf72,7.0
GKAP1,35.677
AC006504.3,2.0
AC009947.1,0.0
MYOCD,16.0
METTL7B,0.0
THRB-AS1,18.0
AL109615.2,2.0
AC012557.3,0.0
CEACAMP2,3.0
AL355388.1,1.0
AC006927.3,0.0
ARL13A,0.0
AC079834.1,1.0
AL121932.1,0.0
BCORP1,74.935
RN7SL727P,1.0
KARS,61.00000000000001
AL353754.1,0.0
RPL12P38,7.335
KATNBL1P2,1.0
NOX3,0.0
CENPC,499.848
VN2R9P,0.0
AC008993.3,10.904000000000002
AC008806.1,4.0
SIX3-AS1,7.0
RNU6-1143P,0.0
HLCS,69.542
SLC7A9,58.846
TCP10L,4.406000000000001
AL442638.1,0.0
AC120036.2,6.0
AC022748.1,0.0
RBMS3,157.80199999999996
PLCZ1,10.0
IL9,1.0
GAREM1,12.004999999999999
LMNB2,24.0
SLC35C2,336.0
TRAF7,53.0
TEP1,817.2270000000001
AP000919.2,3.0
TTC37,139.351
AC008173.1,0.0
AC244517.4,1.0
CREG2,102.601
FTH1,1021.118
AC008562.1,0.0
WASHC5-AS1,2.0
SMN1,98.99199999999999
TRBV6-4,3.0
DUTP3,2.0
RPL17P34,1.0070000000000001
CFL1P1,49.786
AF064860.2,4.0
SI,10.0
AC117505.1,0.0
DEAF1,87.48600000000002
TRIM64C,0.0
VPS11,331.25699999999995
PPEF1,8.401
PARD6A,10.0
RNU6-49P,0.0
SIRPB2,744.652
BPIFA1,1.0
AL049840.2,0.0
DSCR9,5.311
MDM2,3776.5389999999998
BPHL,181.86400000000003
CELF2-AS1,7.0
AC087491.1,0.0
AC008434.1,78.069
KCNQ3,28.814
AC087203.2,2.128
PLD2,121.131
AC021180.1,4.0
USP21,74.0
ATP6V1G3,0.0
AC106800.1,0.0
RNASEH2C,78.999
TRGV1,0.0
AC007563.2,5.462000000000001
AC022296.3,0.0
RAPGEF6,596.6650000000001
MIR4292,0.0
AC009237.2,0.0
AC107464.1,2.0
KRT8P46,19.44
AC022710.1,3.185
PLEKHG4,53.766
LYG2,3.0
ITPK1-AS1,19.202
DUX4L52,1.0
ASTL,3.9999999999999996
VPS35P1,7.537999999999999
AC008378.1,0.0
FAM76A,96.26100000000001
PRAM1,140.229
AC009509.3,0.0
NADK2-AS1,3.0
OR1E2,0.0
AC012603.1,4.0
AC005912.2,25.497
AC104687.2,0.0
HNRNPA1P8,5.96
RN7SL734P,9.0
HADHAP2,8.089
AL592146.2,2.0
SNTG2,10.308
AC090150.1,0.0
CXADR,82.226
CYCSP44,0.0
AL121781.1,0.0
AIFM2,113.22000000000001
AL645924.2,22.500999999999998
SNAI3-AS1,119.75399999999999
RNU6-257P,0.0
APOL3,104.00000000000001
snoU13,20.189999999999998
AC087855.2,7.0
RPS4XP1,3.055
AC074389.2,1.0
AC068594.1,1.0
AC112492.3,0.0
CELP,28.293000000000003
LRRC4C,19.636
SLC25A1P2,0.0
AL158077.1,0.0
TLX3,1.0
AC133485.4,0.0
ZNF236,129.0
MGST3,224.497
USP9YP14,3.0
AL360182.2,3.0
TRBV7-4,2.0
ISOC2,14.677
GTPBP1,539.96
RN7SL96P,33.694
AL354863.1,13.0
SLC22A12,4.0
TRY2P,0.0
HSPD1P11,5.0
AC017000.1,10.027999999999999
AC092474.2,1.0
AL109797.1,0.0
RPSAP76,4.0
KIRREL2,7.0
AC005086.2,24.0
OR6W1P,5.0
AC018558.5,1.0
NLE1,83.482
AC114781.2,15.0
KBTBD11-OT1,0.0
AC099509.2,0.0
STIP1P3,1.0390000000000001
HEBP2,327.71600000000007
AC021915.2,2.0
FOXD4L6,0.0
AL139420.2,1.0
AL035470.1,2.0
MIR4311,0.0
RN7SL196P,1.0
LRRN4CL,37.784
PIK3CA,329.0
B4GALT1,1342.3519999999999
ZNF33BP1,6.0
SYNE4,70.069
PRSS33,1.0
AC133104.1,0.0
AC068492.1,0.0
AL161616.2,3.0
AC005410.2,7.7
ZNF331,251.155
ATL2,175.065
AL163051.1,11.047
AC092832.2,1.0
LIF,3.0
AL158064.2,342.787
AC006450.3,11.722999999999999
PADI3,2.0
AC034229.3,15.582
AC215522.1,15.0
LINC02066,2.0
RNU6-722P,0.0
PTPN4,340.416
AGBL4,63.862
AC022126.1,1.0
RCN2,556.011
SDR42E1P3,1.46
OR5G1P,1.0
SUCLA2P3,2.201
AC053503.2,1.0
RNA5SP319,0.0
CDCP2,2.464
AC013444.2,1.0
RBPMS-AS1,5.0
AK4P3,0.0
AL451048.1,0.0
HAUS4,289.712
AC025287.3,5.0
BAG2,85.348
CATSPERG,212.382
LINC01917,1.0
PABPC1P11,25.455
AC026185.1,0.0
PPP1R3C,6.0
AC034102.8,1.0
AC107016.2,0.0
AC007228.2,1.242
PISD,772.0
SPAAR,20.336
BPESC1,8.302
AL034408.1,0.0
AP002371.1,0.0
MIR3914-1,0.0
TRAJ6,6.0
HTT-AS1_1,3.0
RNU6-1197P,0.0
LINC00366,3.0
AL031003.1,0.0
AC090510.1,20.677
AC096537.2,1.0
USF1,257.735
CXCR2P1,43.695
RPS17P17,0.0
RNU6-213P,3.0
AC004801.7,168.055
EID1,72.0
TXNL4B,176.76399999999998
TDG,310.819
AL390719.1,62.94799999999999
GNG5P5,0.0
U91328.3,0.0
LINC01291,6.0
NSUN4,207.00300000000001
AP002851.1,10.464
ANGPT4,58.025
AL133371.3,1.0
PYROXD2,25.0
INSM2,1.0
RN7SL688P,2.0
HMGB1P48,0.0
AL590410.1,0.0
LINC01517,14.103
MTND3P9,0.0
AC023908.3,15.0
AC095033.1,1.0
AC092687.2,0.0
AC034102.4,45.0
ATOX1,186.00000000000003
MIR4496,0.0
CKB,3.0
LINC00442,2.0
SPRED3,69.13900000000001
AL358335.3,0.0
U82695.1,0.0
OR5H4P,1.0
AC022384.1,0.0
VWA3B,26.198000000000004
INPP5B,520.457
AL589765.2,0.0
UCK1,64.999
AC139426.1,1.0
TMEM191C,90.64600000000002
AC217774.2,2.0
RN7SL416P,18.0
AL391646.1,0.0
AC010525.1,20.488000000000003
AC113382.2,6.1129999999999995
AL450346.1,1.0
OR51A9P,1.0
UNC13C,105.633
MIR6130,0.0
RPSAP3,1.031
CD200,31.439999999999998
ZBTB12BP,0.0
SMIM6,3.0
AP001804.1,1.0
AC112778.1,0.0
LINC00476,166.86200000000002
SLFN14,20.0
TMEM51,14.0
RNU6-998P,8.0
AL590286.1,0.0
C2orf71,7.0
VIPR1,70.999
HLA-DPB1,156.46999999999997
AL356121.1,0.0
VMO1,2.0
AP004609.2,0.0
NPAP1P7,0.0
AC092902.2,829.195
AC079325.1,2.0
AC018607.1,386.0
AC017067.1,0.0
AC005551.1,0.0
GALNT8,29.0
AL022329.1,9.0
PRDM6,30.769000000000002
KRTAP3-3,2.0
AC104651.2,0.0
MIR3689D2,0.0
AL669831.3,171.755
ROCK1P1,657.059
BRD1,399.00100000000003
C10orf71,9.017999999999999
OVGP1,24.999999999999996
COL21A1,12.0
ATP5F1P6,1.012
AL662907.3,62.781000000000006
PSMC5,78.00100000000002
AP001599.1,2.0
RN7SKP291,8.0
ITLN2,3.0
KRT18P6,3.0
AC007099.2,0.0
AC022400.4,0.0
MTND1P14,1.0
AC233981.1,2.0
AC018868.1,0.0
IGKV2-14,0.0
NPR1,1.0
ASB15,9.0
AC005181.1,1.0
FAM155A-IT1,0.0
RPS21,248.00000000000003
SNX7,2.255
AC007382.1,24.0
AL356235.1,388.41499999999996
SDHDP2,0.0
AC015688.5,0.0
AC241644.2,0.0
U2,331.25
CPE,4.0
RPL23AP78,0.0
AC002350.2,22.843000000000004
MIR6882,0.0
ZNF609,362.995
SPAG6,6.0
ALDH18A1,57.001000000000005
AC073900.1,0.0
HJURP,183.285
ALG1L2,29.562
ME3,10.0
TEKT4,5.0
RN7SKP181,10.0
CPNE1,575.421
OR51A8P,1.0
LINC01736,1.0
AC092905.1,1.0
PSG4,14.33
AC092611.1,12.0
AC007996.1,15.0
ALDH3A2,123.103
AL359634.1,2.0
LINC01284,10.032
RNU6-272P,2.0
FLT1P1,4.0
LINC01794,2.0
AC239809.2,0.0
AC007879.4,2.0
NIPSNAP1,61.518
IGKV2-24,35.98
MIR100,0.0
KRT2,4.0
LINC02029,3.0
COX18,351.16700000000003
MIR4676,1.0
FURIN,417.0
HEATR4,19.075
AC008649.1,0.0
AC084878.1,1.0
VEZF1,217.97899999999996
MTCO2P34,0.0
PNPT1P2,3.0
MIR3675,1.0
MIR4426,0.0
RNU2-35P,1.0
LINC01579,105.977
MIR4503,0.0
AC005412.2,0.0
SNORD101,18.0
AC114812.2,21.0
AC084368.1,0.0
RNU6-993P,0.0
GBA,232.324
ZNF606,161.25199999999998
SNHG18,4.0
LINC01115,8.0
TRIM49,10.424000000000001
AL049869.4,0.0
AC012065.2,1.0
AC108516.1,1.0
LINC02001,112.634
AC092132.1,1.0
TPRKB,84.453
RN7SL630P,14.487
AC018511.1,62.519
AC106872.5,12.077
Z99916.1,0.0
RPL7L1,737.74
RPL6P2,1.0
GBX2,2.0
AL512347.1,3.0
GPBP1,928.0000000000001
RNU4-42P,17.0
AL139339.2,3.0
AC011389.1,8.0
RNU4-82P,26.406
AC002310.3,0.0
SSBP3,87.0
AC011298.2,0.0
AC073648.5,0.0
AC121247.2,7.0
CPA2,1.0
GABARAPL3,5.0
AC064802.1,6.237
AC010746.1,1.0
NBEAL2,2412.001
AC084357.3,1.0
AL022334.1,23.87
AC138466.1,4.0
AC004853.1,0.0
AC073023.1,4.0
AC009654.1,15.0
CELF1,2890.144
ACTR3BP5,1.444
LINC01822,3.0
SAPCD2P1,0.0
SYVN1,294.013
C14orf177,2.0
MAN2A2,1031.3129999999999
UBE2V1P3,3.0
AC243585.2,15.415
SS18,448.52500000000003
MTND2P7,1.0
Z95118.1,1.0
AC016027.5,0.0
AC012645.3,20.001
AC009041.2,16.599
CINP,215.68699999999998
DDX60L,2122.447
DLST,475.194
RNU6-1282P,0.0
pRNA,17.0
AC022513.1,1.0
AL513321.2,75.529
AC012313.4,8.0
OR4C9P,0.0
AC103949.1,2.0
MUC1,9.0
BCAR1P2,0.5
SLC35F4,55.0
OR10D4P,0.0
AC009033.1,7.501
STXBP3,1175.76
AC141257.1,2.825
ACKR4,11.0
AC004994.1,2.0
KLF4P1,0.0
AC098831.1,0.0
WDR86-AS1,29.001
CLEC17A,161.93200000000002
AC093025.1,1.0
RPS20P32,1.0
FAM197Y3,25.036
ANKRD29,14.371
MIR5089,0.0
AC005342.1,34.878
AC104982.3,4.0
AL663061.1,1.0
MICU3,30.000000000000004
RN7SL217P,0.0
LINC00506,16255.225
GOT2P3,2.8360000000000003
AC079336.7,2.0
MEPE,3.0
NMNAT1P3,1.0
MIR4670,0.0
FAM72B,10.190999999999999
AL365356.2,0.0
PWAR1,8.0
C17orf62,1771.2019999999998
AL603832.1,0.0
BTNL2,1.0
FAM222A-AS1,7.931
AC011472.1,15.992
SEC23B,245.0
AC068205.4,1.0
AF196972.1,0.0
AP001554.1,0.0
IL5,3.0
AC100770.1,0.0
CD3D,69.0
AP000472.1,6.8629999999999995
AC007326.1,1.0
METTL12,138.184
C7orf69,15.0
AC064801.1,1.0
AC073348.1,0.0
LMO7DN-IT1,0.0
AC091167.7,0.0
HNRNPA1P25,1.0070000000000001
AC034232.2,1.0
RN7SL679P,13.675
AC012368.2,16.0
AC098590.2,1.0
CARNS1,15.0
RPSAP69,0.0
AC096734.2,5.0
AC008507.2,8.0
AP000295.1,0.0
RN7SL113P,12.484000000000002
RNU6-397P,0.0
FCRL2,233.966
LINC01137,27.569000000000003
AC084882.1,2.0
AC117503.3,1.0
AC245369.4,2.2030000000000003
LINC01024,55.0
EGLN1,847.0169999999999
GCSAM,26.999
RNU7-7P,0.0
RNF144B,974.894
RN7SL183P,0.0
ACTR8,80.0
AC004453.1,0.0
TRAJ33,6.0
MIR4722,0.0
AL355994.1,0.0
AC009961.1,70.554
BACH2,330.377
AC007991.2,0.0
BID,513.95
SLC25A5P8,0.0
RNU6ATAC41P,3.0
CASC8,1.0
ENDOU,3.0
SAGE1,3.0
LINC01997,0.0
LINC01063,2.0
CFAP36,69.31700000000001
ACTG1P15,0.0
ADH1C,6.276999999999999
AL137798.2,0.0
AP5M1,322.0
ST6GALNAC5,4.0
ZNF592,665.894
AC005324.6,1.0
FABP7P2,1.0
BCAP31,142.998
INSIG2,194.99900000000002
PHOSPHO2,13.618
SLC25A23,35.681999999999995
KRTAP5-1,0.0
AL691426.1,0.0
AL353777.1,0.0
SLC9A3P1,0.0
STAMBP,141.999
FAAP100,78.03399999999999
RPS29P4,0.0
AC004596.1,0.0
AC005482.1,5.0
AC109464.2,4.0
FABP12,2.0
RN7SL478P,8.745
TGFBR2,699.0
AL359710.1,5.0
CD79B,79.0
AC012445.1,0.0
AP002428.1,0.0
AL163952.1,3.0
AC011504.1,75.152
AC008079.2,435.68699999999995
LINC01038,3.0
AL020994.2,3.0
LDLRAD2,5.0
NCBP3,967.3779999999999
RNU6-332P,0.0
AP000892.1,26.0
GCH1,180.0
TMEM107,139.09000000000003
RNU6-401P,0.0
HNRNPA1P20,4.128
TM6SF1,294.00100000000003
AC090079.1,0.0
EGLN3,34.0
AC099684.1,5.0
SOX5,24.783
MICB,166.988
FAM72D,9.008
AC084819.1,0.0
FLG-AS1,116.98300000000002
AC006007.1,2.0
RN7SKP177,3.535
NACAP3,1.0
SH3TC2,92.55799999999999
AC093423.1,0.0
AC023394.2,0.0
ODF3B,28.715000000000003
PCDHA8,6.191
AC008676.2,19.0
CST9,2.0
RN7SKP208,1.097
PHKBP1,3.0
XACT,0.0
LRRC57,794.3849999999999
FOXN3P1,2.0
LINC00382,1.0
AL031432.1,21.805999999999997
PDCL2P1,0.0
AL354714.3,0.0
RN7SL430P,17.0
AC016876.3,0.0
GUCY2D,1.0
EXOC3-AS1,9.298
AL391840.1,0.0
AC011448.1,0.0
TTC3P1,21.675
POMC,2.0
AC113347.3,0.0
RPS26P40,0.0
ETV6,337.141
TUBB4BP4,1.0
RNU6-87P,4.0
AC022150.2,6.356
DFFB,210.08700000000002
EFR3B,71.042
REST,367.99999999999994
GPC5-AS1,0.0
AC092284.1,0.0
CLMN,445.15000000000003
RNU4-81P,0.0
CILP,9.0
AP003108.5,1.0
MIR6872,0.0
AC010127.1,39.099
RNU6-65P,0.0
DEFB108D,1.0
OR11J2P,0.0
MTCYBP21,1.0
MNAT1,36.122
AL451085.2,4.0
AC019129.2,3.0
AC002366.1,0.0
EPHA2,6.0
RNU6-248P,0.0
AC009948.2,1.0390000000000001
AC018521.2,12.02
PIK3CG,408.625
FKRP,318.49399999999997
METTL5,35.016
FAM8A6P,0.0
MIR4315-1,0.0
GJB4,5.0
RNU6-654P,0.0
MIR4326,1.0
AL445488.1,4.275
ZNF611,509.17699999999996
AC135626.1,6.0
PGK2,3.0
IGLVIV-59,0.0
TTC23,33.466
RNU4-84P,7.205
GPR6,1.0
SGK1,544.6400000000001
AC090971.1,1.0
POLN,54.149
RAB28P1,1.5
OSBPL10,253.406
AC093824.1,0.0
AC005363.2,5.0
OR10A5,3.0
ZBED2,2.0
S1PR2,157.463
AL133410.1,6.0
MIR6742,0.0
AC013640.1,1.0
AC022098.3,2.0
RNU6-1329P,6.307
RN7SL413P,1.0
BCO1,2.0
NOVA2,27.775
AC068769.1,3.0
OR5AN2P,1.0
SDHCP3,5.015
AL157400.2,2.0
AC084859.1,0.0
TMEM254-AS1,6.167999999999999
AC083899.2,73.905
SHMT1,156.99999999999997
NALT1,9.0
AC018521.1,0.0
SLC2A3P1,0.0
MED15P9,19.612000000000002
SLC5A6,117.0
AC073210.1,4.0
MXD4,95.185
AC018359.1,1.0
SYTL3,125.0
UQCRHP2,0.0
CEACAMP3,2.0
AC009053.3,2.0
AL049833.1,0.0
RNU1-54P,0.0
MIR6846,0.0
C1orf159,38.0
MIR7706,0.0
HHATL-AS1,1.0
SCAF8,330.0
CROCCP5,0.0
FERMT2,33.638000000000005
COL22A1,13.0
AC006148.2,1.0
RN7SKP76,3.0
AC144568.2,0.0
ENTPD6,90.0
AC005355.2,1.0
ZNF492,72.846
UNC79,87.708
AC010280.3,1.0
DDX39BP2,2.0
RPL12P45,0.0
RNU2-66P,9.0
EPCAM,21.0
NPAP1P6,8.0
AP005018.2,0.0
AC136604.1,0.0
AC114495.2,14.0
AC027601.2,0.0
AC011455.3,0.0
AC096666.1,0.0
FGF19,2.0
MIR561,0.0
AC130343.2,0.0
PPP4R1-AS1,1.0
AC087884.1,0.0
AC074029.1,5.0
OR4R1P,1.0
CMSS1,219.05100000000002
AC233724.13,1.0
RNA5SP390,1.0
NDUFS6,60.0
AHCY,56.0
OR52W1,0.0
FAR2P3,11.025
CISD3,7.0
AL928711.1,127.353
AC008760.2,20.123
CYP4A44P,1.0
AL356273.1,1.0
ENG,13.0
RBMY2HP,1.0
MTND3P25,2.0
AL157823.1,5.0
TEX44,2.0
AC110792.1,3.014
AC018475.1,0.0
IL24,3.0
DENND6A,696.269
RNA5SP426,0.0
PRRX2-AS1,0.0
AC009088.1,71.111
AC091544.2,9.0
AC110995.1,2.0
RARA,387.999
KCNK15,1.0
LTA4H,1264.348
GFM2,96.40199999999999
NIPA1,132.899
TXNP7,0.0
MIR517C,0.0
NKX3-1,47.245
HOXD9,1.0
AL353600.1,0.0
AC005518.2,0.0
AC015712.5,0.0
NTAN1P2,25.0
AC138207.1,0.0
AL353708.3,154.0
AC006386.1,0.0
AC098799.3,1.0
AC010329.1,172.08
NAP1L1P1,4.038
PLSCR5-AS1,0.0
AL391422.1,0.0
MAFTRR,55.045
KRTAP10-11,0.0
BLK,136.0
RNU7-48P,1.008
AL162274.1,17.123
AC022080.2,12.02
AL592490.1,10.0
