gene_name,HH003_A1_SA_S4
HINFP,1934.649
FABP5P10,3.305
TSPAN8,67.0
VTN,39.0
RNF14,1951.1460000000002
AL389915.1,11.0
AP001160.3,10.617
AC008268.1,27.0
TRAJ30,3.0
UPF2,1007.0000000000001
AC027682.1,6.0
AC068587.10,0.0
AC099568.2,24.0
PCDH8,71.0
RNF151,13.999999999999998
SNORD115-25,1.085
AC100858.3,118.0
RNU6-1240P,0.0
AC006450.2,35.0
GFRA1,234.42600000000002
AC098824.1,21.361
MRGPRX4,28.0
MIR4489,0.0
NTM-AS1,11.0
Z97832.2,267.35200000000003
PSME3,1680.0149999999999
MIR4670,0.0
ZNRF3-AS1,228.86
POLR2KP2,6.0
CYP2U1,272.202
ZNF322P1,9.527000000000001
AC145124.1,267.236
ZNF431,2800.5550000000003
WDR82P2,12.187999999999999
SCARNA14,33.0
Z98257.1,203.659
KRTAP5-6,4.0
AL590399.1,74.27499999999999
AC020658.1,1.1
MTIF2,322.355
ZNF98,68.434
AL512661.1,24.0
AC022441.2,4.0
SNHG15,123.181
AP003108.1,13.0
ATG4A,161.999
HMCES,97.0
AC010503.4,213.764
AC005808.1,10.0
RNU6-73P,0.0
RPSAP4,19.118
Z95114.1,7128.565
HCG18,3885.021
AL663058.1,6.27
SEPSECS,559.4639999999999
AC233724.3,0.0
MRPL35P3,5.849
TMEM63A,1050.403
NRBP1,897.3800000000002
CHCHD2P8,3.068
AC112203.1,10.0
AC104117.4,7.0
LINC00621,257.534
AL136460.1,7.0
HLCS,388.11
CNST,757.0000000000001
ADNP,981.6990000000002
AC073636.1,20.0
KLHL6-AS1,1117.4460000000001
AC087501.1,28.0
XIRP2-AS1,23.0
FIGLA,25.0
AC145285.6,10.0
AC008628.2,5.0
KRT8P36,14.0
OR11Q1P,15.0
PRKCZ,189.74
UBTFL8,39.0
KALRN,940.8340000000001
ASLP1,27.498
AC100768.2,15.040999999999999
BX072579.2,9.0
AC024267.3,154.748
RNU6ATAC33P,5.0
AC084128.1,13.0
AL390840.1,13.0
AL162411.1,7.0
RPL21P126,14.0
AC016885.3,1.0
RPS27AP7,108.0
RNU6-171P,2.0
MTCH1,426.99899999999997
AC006159.2,43.937
FAM126B,10506.263999999997
AC090061.1,156.333
AC073136.1,74.45100000000001
SP7,43.0
AC239800.1,6.691
Z95624.1,9.677
IGLVIVOR22-1,7.0
AC009784.1,17.592
STRCP1,47.048
DLEU2_6,1.0
ENPP7P2,13.751
PSMA8,98.0
BNIP3P10,26.0
AC017007.3,72.208
IFI27L1,58.00099999999999
HMGN2P47,6.607
AC012511.1,11.0
RCN1,385.629
PPM1M,618.999
AC128689.1,81.264
AP000949.1,15.0
TMEM97P2,13.0
SMIM3,128.0
ADGRD1-AS1,25.0
AL645933.2,144.386
EID3,115.0
FAM177A1P1,13.200999999999999
NEB,1198.1219999999998
SNRPEP8,7.0
PLEK2,125.0
FANCG,75.0
IGHV1-46,13.0
LINC01491,41.0
TLK1,1837.7740000000003
FABP5P12,5.0
SLC6A12,193.0
Z83818.1,0.0
AL355377.2,678.68
RNU6-15P,69.375
AC020922.3,4.0
RPSAP13,10.0
RN7SL680P,38.21
IGHV1-45,6.0
PFKL,339.34299999999996
USP17L20,0.0
UBTFL5,34.258
AC068134.4,0.0
IGKV1D-43,7.327999999999999
AC140658.6,2.7969999999999997
DDTP1,13.0
MIR302A,6.0
MTND6P16,38.0
HIST1H4L,248.0
FRS3,100.155
RPL12P12,12.97
SUMO1P4,26.209
RNU6-299P,1.0
RNU1-70P,3.0
HLA-DQA1,675.796
DCLK3,125.0
AC002075.1,16.0
TFP1,30.0
PRPS1L1,19.0
TDG,796.797
PDCD7,258.611
AF240627.1,15.0
AC127496.6,0.0
BRD7P5,76.829
SENCR,87.0
NUDT16L1,59.0
RNU1-1,808785.0859999999
AC114271.1,171.35299999999998
AC007952.3,41.445
AC079075.1,19.0
RPS16P9,4.0
SPOCK3,156.0
CYP4F26P,22.498000000000005
AC009152.1,38.0
AC096745.2,280.562
PTP4A1,2115.3430000000003
RN7SKP160,17.0
AL606534.3,79.387
OR7E24,43.631
AC023790.2,63.0
AC023141.12,8.0
LINC01271,189.924
AC131274.3,28.401
LINC01197,411.62500000000006
RNA5SP68,9.0
AC018638.5,77.97
AC012640.4,133.27100000000002
TAAR1,17.0
AP002340.1,73.165
AC087286.4,230.422
AP003392.3,0.0
AL359317.2,61.569
AC090164.1,10.0
LINC01674,75.0
VPS25P1,8.0
ERLEC1,333.408
AP001429.1,39.0
ICA1L,747.1000000000001
AC099793.1,3.0
SERPINB13,178.278
FPR2,9851.416
AC109587.1,450.057
C8orf44,439.186
AL356387.2,3.928
KRT18P67,2.0
ZNF8,1271.093
AL451136.1,46.641999999999996
AC093155.3,30.043000000000003
OR13A1,66.0
RAP2C-AS1,363.214
HNRNPKP5,8.0
AC008667.3,23.0
OR4N5,78.0
AC007068.2,20.0
OR2AS2P,18.0
AL512347.1,12.0
AC087399.1,12.0
AC092868.3,21.664
MFN1,1638.8880000000001
AL121759.2,11.0
PBRM1,1676.648
AZIN1,1949.947
AC007064.1,1.0
AC009800.1,27.0
PRR3,633.088
MTND4P30,142.08
HBBP1,12.003
DSCAS,22.676
PKN2-AS1,158.804
LINC00595,257.832
UPF3AP2,48.209
EEF1A1P6,23.221
LINC01075,19.0
AL034418.1,101.0
TTC28,481.218
CAPZA3,35.0
AC104564.4,25.165
CNOT8,1310.708
FAM182A,540.37
OR4K11P,22.359
KARSP3,52.833
VTA1P1,17.0
MIR4483,3.0
MIR423,0.0
AC011468.5,42.114
VCAN-AS1,1120.38
AP001043.1,208.99999999999997
CTRB1,11.058
SNORD114-15,4.0
MIR4518,12.0
WBP11,418.284
AC007786.2,12.0
AP005265.1,6.022
AL512643.1,10.0
RPL23AP91,15.0
AC079414.3,173.222
TFF2,48.905
ADRM1,118.322
CDY6P,0.0
WDFY2,3584.245
AC007906.1,70.0
GNPAT,452.0
MEF2BNBP1,7.0
ZNF597,207.0
C1orf147,71.382
MIR378D2,0.0
PAQR8,531.2879999999999
AL121594.3,26.746
GRIK1,447.99899999999997
AC015563.2,1.5119999999999998
RNU6-375P,5.0
FAM189A1,68.0
AC119800.1,28.0
AC012312.1,118.0
TRAJ54,9.0
MIR493,0.0
MROH7,1257.3919999999998
AC092111.3,33.756
AL512324.1,3.0
ST13P15,58.17
THBD,421.0
YBX2,93.30199999999999
SORD2P,53.14
MIR4437,1.0
NPTN,1514.1599999999999
AC134879.2,11.717
SNORD115-16,0.0
MIR3622A,0.0
AP001189.3,12.0
PEA15,221.341
AC093722.1,36.696
SELE,122.189
RNU6-818P,6.0
USP47,1273.805
AC116165.3,3.0
KRT43P,17.0
SMARCA5,2506.6540000000005
RNU6-1265P,2.0
PCNPP1,45.242
AC245884.7,10.0
LINC00707,427.848
AC012615.3,14.805
MTRNR2L12,162.736
AC094105.1,24.201999999999998
HAGLR,128.161
RNU6-823P,3.0
RPS25P9,16.0
AC010531.7,6.318
AL445264.1,5.0
RN7SL417P,3.1
SPAG17,293.4870000000001
AC010997.6,416.0
AL449403.2,98.57
POLDIP3,388.0
NANOG,748.5680000000001
RN7SKP243,7.664
C1QA,150.999
AC131235.1,8.272
RNA5SP173,1.0
AC012498.1,8.004
LINC00390,9.0
PASD1,55.635999999999996
RNU4-74P,6.0
AC092636.1,11.0
SLC13A3,200.95600000000002
SSTR5-AS1,143.376
AL353718.1,20.0
ARNTL,1379.569
MIR575,0.0
AC093762.2,2.0
RNU6-1197P,26.0
MIR639,0.0
TRPM4,988.0930000000002
LRRC8D,276.0
AC011900.1,95.0
AC093770.1,8.0
UNC93B5,7.007000000000001
SLC9A3P3,25.968000000000004
OR11K1P,21.453000000000003
AC115085.1,59.0
LINC01998,86.176
RNU4ATAC10P,11.0
MTND5P35,80.946
AP001033.2,168.0
RPL6P2,23.0
RNU6-1294P,16.0
LINC01268,599.422
RN7SL262P,18.714000000000002
AC116563.2,0.0
OR10A4,13.0
WDR17,402.406
MIR3914-2,0.0
SLC25A1P1,4.0
AC019205.2,1066.1570000000002
ADGRE3,855.639
COX6B1P6,6.0
CLUL1,127.64099999999998
DNAJC19,259.068
GZMH,39.314
TPRX1,73.353
TERF1,1573.9479999999999
NDUFA3P1,11.0
AC116348.2,84.90299999999999
AL049842.1,42.224
LINC01232,7004.422
RNA5SP240,9.0
GRTP1-AS1,18.0
DMAP1,564.058
IGHD3-3,0.0
AC034244.2,25.0
AL356432.2,8.238999999999999
AC069236.1,60.608000000000004
AC020917.1,35.035
JAKMIP2-AS1,63.529999999999994
RN7SL644P,147.291
AL121890.4,47.455
AL954705.1,12.014000000000001
CEP44,775.5910000000001
MAGEB3,23.0
CEBPZOS,1155.435
AC102797.2,41.592
AL356752.1,216.19
FRRS1,309.26200000000006
AL353572.1,10.0
CERKL,972.3119999999999
DAZAP1,351.001
AC027506.1,6.0
PIEZO1P1,3.0
FAM197Y5,24.03
UCP3,109.0
GMIP,1659.001
ABCF2,245.69599999999997
AL050305.1,15.0
IQANK1,419.496
AC116337.3,26.0
SNORD14B,2.673
HTR1DP1,23.0
AC127070.1,12.18
AL356575.1,10.0
HAGH,1221.9440000000002
NECTIN3-AS1,42.99999999999999
LINC02031,29.208000000000002
GABRB1,60.0
RPL26P37,5.511
TERF1P4,22.467
ARL1,478.81600000000003
AC021146.4,12.0
AL359711.2,31.0
CBLN4,80.0
PDCD6IPP2,650.769
AL645608.8,23.0
PPP1R11,568.098
ACSF2,195.45200000000003
AC011479.3,95.61399999999999
VN1R36P,10.0
COX6CP17,6.0
AC004052.1,34.0
RN7SL278P,59.251000000000005
NEAT1_2,1228.365
TEX13C,108.09299999999999
AC013429.1,10.0
CARNMT1,368.995
TRPT1,53.998999999999995
TUBBP10,0.0
AC092957.1,21.23
MIR1301,4.0
RNA5SP347,0.0
MIR3612,4.0
FOSB,189.70499999999998
TG,582.434
AL390058.1,3.0
LINC02440,40.0
SRP72,535.519
AC006539.3,0.0
AL138921.2,58.113
AC017007.4,31.0
RNU1-148P,13.0
AL161725.1,1440.478
AC011824.3,5.0
TFPI2,63.0
SLC4A8,1339.631
ADAM5,100.34
RPS24P13,15.163
LATS2,513.0
AHCTF1,2114.607
RNU2-9P,2.0
AC079943.2,29.0
HAS2,154.51
ORM1,56.921
KHSRPP1,20.354
CASC22,21.0
AL031716.1,32.0
CECR3,47.0
CENPC,977.876
AP1S2,1080.755
RNF212B,60.56
SNRPE,119.714
SMAD1-AS1,16.651
AC084033.1,23.0
MIR3143,3.0
PARD6A,20.0
AC092127.1,184.31099999999998
AC087752.2,7.0
MIR4642,2.0
MTND4LP12,44.8
AL138731.1,128.31
ARSK,381.693
AC010894.5,180.0
MIR378B,1.0
STXBP2,1220.7279999999998
AC093392.1,164.968
AC069224.1,56.0
TTF2,686.6119999999999
LINC01293,57.0
SAPCD2P3,2.383
AC009996.1,94.09100000000001
WHAMM,821.1640000000001
AL513523.2,47.0
AC104316.2,8.0
MIR3944,2.0
AC021736.1,32.0
GABRA4,479.336
AC245060.3,16.0
RNU6-337P,2.0
AL445193.1,2.0
RN7SKP53,11.0
Z95327.3,11.0
TMEM203,39.0
BCL9,206.0
AC027612.2,140.615
SENP6,3206.221
SLX1A-SULT1A3,120.728
WDR76,341.502
RN7SKP154,9.0
AC023590.1,229.502
OR10K2,111.551
AC012640.5,7.0
ENO1P1,0.0
KRTAP4-16,199.446
LINC02509,25.0
AL136164.3,232.035
TMSB4Y,42.001000000000005
AC013643.1,16.0
AC023796.2,8.633
OCIAD1,790.889
AL161756.2,3.0
AC124242.2,127.508
CLU,829.0939999999999
AC007637.1,20.0
ZNF451,2639.567
RNA5SP45,0.0
AC090559.1,501.0
LRRC46,56.0
SCPEP1,963.539
TULP3P1,63.304
DEFB130B,4.011
AC130456.1,107.219
FAM109A,106.365
AC080128.2,4055.0609999999997
LINC00407,6.0
HK2,1408.235
AF067845.4,6.0
AL357143.1,333.56100000000004
SSR1P2,35.0
RPP40P2,21.0
CCDC96,33.0
AL590084.2,10.0
MIR15A,8.0
AC092295.1,5.553999999999999
RNU6-513P,0.0
OR9H1P,3676.4190000000003
FLOT1,949.0
MIR4757,2.0
SNORD3G,3.0
AL157714.2,118.581
HOXA6,30.066
SEH1L,1102.166
AC068790.3,22.0
OR5M6P,31.476
ELOCP2,14.607999999999999
IGLV3-29,2.0
CCT6A,512.426
AL358612.1,25.0
AC092143.1,0.0
AC092802.1,1986.9289999999999
GBP2,6364.937
TTC5,718.646
MIR3688-1,0.0
AP000553.4,0.0
MTCYBP36,15.0
HSF5,98.0
NANOS2,22.0
AL353751.1,225.213
CLEC4C,90.677
PAICSP5,5.234
ORC1,167.299
C1orf226,68.0
VN1R80P,24.0
ST6GALNAC3,455.00000000000006
AC018737.1,7.0
CLEC9A,169.65300000000002
LINC01015,23.0
TMEM125,25.0
BX510359.3,2.0
SMIM10,26.0
AC092811.2,35.493
LINC01010,100.165
AL390195.1,53.113
AC009137.1,0.0
AL021920.2,40.803000000000004
LINC01813,24.0
RPL5P21,20.0
WNK4,185.97500000000002
AL391219.1,11.0
AC009154.1,10.0
GUCY1A2,516.0010000000001
IL1B,2618.9999999999995
DIRC3-AS1,14.0
LPCAT2,5745.273000000001
AC015923.1,22.0
MIR6835,1.0
AL590502.1,17.0
DAZ4,0.0
GZMA,90.0
MIR4533,2.0
TAAR3P,38.0
NDUFAF4P3,7.742999999999999
LINC02296,15.0
KRTAP20-2,10.0
AC104389.3,11.0
C19orf48,121.514
FAM3A,716.4069999999999
AC025871.1,17.0
MIR1302-6,6.0
RAPGEF5,243.0
TSPEAR,62.583
AC012617.1,243.597
MIR7845,6.0
AC011131.1,9.0
PCYT1A,3206.6470000000004
LINC02178,9.0
AC068620.3,15.87
CU634019.5,7.317
AC114752.1,30.0
CR392000.2,283.575
AL360014.1,105.0
MIR5703,0.0
MIR361,2.0
AC007136.1,5.0
AC016956.1,48.0
RNU6-109P,5.0
RPA3,209.765
DGCR2,723.0000000000001
AC005183.1,216.0
NR2F1-AS1,370.8109999999999
AC083899.2,295.16
PRKCB,4470.665999999999
CHST11,1355.951
TMEM235,19.0
RNU1-140P,2.0
LINC01053,32.0
AC095033.1,78.0
MTND6P15,45.086000000000006
HSPE1P22,11.0
RNU5B-3P,6.0
RORC,246.07799999999997
AC090984.1,0.0
SS18L2,88.363
THUMPD3P1,38.0
AC074035.1,37.109
RNU6-1162P,2.0
PABPC1P6,93.40700000000001
AC079804.3,50.152
LINC01703,13.289
AL157414.1,75.069
MIR1343,8.0
RNU4-71P,6.0
AC107918.1,21.936
STRC,554.655
ZNF428,74.587
PAQR7,325.517
7SK,182.79399999999998
RNU6-1209P,10.059
FAM8A4P,6.0120000000000005
AC023078.6,55.0
AC005758.1,18.0
CHRNA10,44.766
GAPDHP2,22.0
LINC01087,1936.56
AC020910.2,7.0
SELENOM,83.69
INHBA,309.68000000000006
AC025062.1,18.023
AC026310.3,84.111
MATN2,250.66800000000003
MTND6P19,31.0
ENO1P4,0.0
LSM1,185.041
TMEM269,380.624
BPIFA2,25.0
AC004870.3,29.432
DZIP1,385.249
ASXL2,2459.001
RPL5P9,27.241999999999997
AC104042.1,26.0
AC099677.3,4.0
PSMA3P,26.0
AKR1D1P1,34.0
DHRS9,1261.634
PYCR2,188.83800000000002
G6PC,229.91700000000003
RPL18A,602.7009999999999
AC106791.2,9.0
AL390783.1,205.621
AC091563.1,34.566
AL161668.2,3.594
MIR4421,0.0
AC025431.1,14.482000000000001
KRT8P17,10.093
AC124301.2,16.730999999999998
RNU6-1028P,1.0
AC018742.1,29.0
AC103987.2,9.0
RAB30-AS1,388.148
CR769775.4,237.0
AC092813.2,28.0
TSGA10IP,23.0
AP002856.2,28.0
TIAM1,528.023
SNORD18,10.0
AC020910.6,126.18
TBXAS1,3612.6659999999997
RNA5SP307,17.0
RPL7P21,43.818999999999996
KLK6,34.111
PINX1,100.625
AC015921.1,100.169
GPR55,98.0
AC087311.2,11.0
PACRG-AS1,23.0
RNU4-29P,10.0
AC013480.1,9.0
MIR875,4.0
IGHVII-67-1,4.0
Z84721.1,5.0
RPL17P19,20.0
IGKV2D-14,28.79
AC009961.1,415.492
MTND4P27,54.541000000000004
RN7SL724P,2.622
U7,24.0
PPP2R1B,517.75
AC139783.2,29.0
TPD52,412.96599999999995
AL161935.3,11.0
EID2,51.0
AC134879.1,5.297999999999999
RAD51AP2,104.0
SSC4D,26.0
AL445670.1,5.086
BRWD1P2,3.0
AP001542.2,9.0
AC135050.2,3.4619999999999997
DUSP4,192.16200000000003
AL031963.1,0.0
AL137244.1,40.16
AC013442.1,5.0
AC046176.1,21.579
RNU6ATAC7P,12.705
PRRX2,11.0
TLR1,10046.829000000002
RNA5SP25,64.0
MIR4307,3.0
TSC22D2,1094.409
RNU6-486P,10.0
CRMP1,114.694
ODC1,708.0
AC010086.2,0.0
AL135902.1,5.0
AC114480.1,215.535
AC008760.1,178.16
AL031577.1,10.0
UCK2,143.144
CFAP46,120.99900000000001
AL445228.1,13.0
LINC01815,19.0
AL160412.1,13.0
RPL30P4,7.018
YTHDF1P1,29.0
PPP1R8P1,65.0
GPS2P1,22.0
RN7SL763P,0.0
SPTSSA,588.194
AC004448.1,12.939
AC011095.1,100.851
MIR6818,0.0
KRT18P32,10.027999999999999
AC110285.2,20.0
RNU6-744P,8.046
BTF3P11,5.0
CHEK1,634.1769999999999
MGAM,25719.08
RBM24,77.0
AC107953.2,30.0
AL139395.1,8.0
snoR1,0.0
AC091551.1,4.476
COMMD7,119.001
CYP2T3P,12.0
AC009927.1,633.177
OR5AN2P,13.0
MPV17L2,56.242
CCAT2,58.0
APOC3,17.0
IFITM8P,12.0
AC010491.1,101.76700000000001
CORO6,53.00000000000001
RPL23AP7,164.378
MIR3977,3.0
AC092121.1,3.0
OR6K4P,20.0
SLC45A3,74.0
PLEKHA7,201.63899999999998
RNU6-980P,3.0
AC143336.1,10.0
BIRC7,18.0
SAFB2,1164.485
MFSD14A,991.7719999999999
HTR3E,64.714
TBC1D3P6,9.0
COX8C,20.0
AC104640.2,10.0
AC026150.2,147.767
PROC,23.0
GAPDHP21,13.0
SNORA9,65.81899999999999
RGS6,204.001
IZUMO1,385.462
AC004552.1,22.066999999999997
AC245452.4,6.0
RMST_4,3.803
AC106788.1,88.454
MTND1P20,40.0
CCDC189,19.938
RNU4-84P,8.749
LINC02124,3.0
AL117348.2,0.0
TMPRSS12,255.40400000000002
ADAMTS13,47.0
VAMP4,685.828
POLE4,237.204
AC148477.5,0.0
AC027097.2,446.773
AC087893.2,28.629
TRIB3,48.443000000000005
SLC25A39,2821.87
PPIAP30,16.312
PARP1,322.186
FZD3,676.249
AC005726.3,122.18
GLUL,14008.346
RNA5SP521,2.0
AC012363.2,31.743000000000002
MTDHP1,35.0
AL121782.1,6.0
NCAM1,474.06399999999996
UTP3,180.0
YIF1B,171.837
FAM66C,363.87399999999997
MIR1247,0.0
RPS7,923.0999999999999
AC026784.1,3.216
AL355001.2,20.0
CARD14,404.924
BX005266.2,78.52
CNGB3,211.99899999999997
PGM5-AS1,11.105
UBLCP1,561.802
IRF8,487.00000000000006
AL031731.1,170.713
LINC01629,6.0
PXT1,68.09899999999999
AC117529.1,991.2339999999999
AC068138.1,6.0
ZNF836,437.585
RNU6-1260P,5.0
AL132822.1,18.0
RN7SKP281,1.0
AL158824.1,20.0
AC008758.3,0.0
KRT18P52,7.034
PPP1CC,2067.271
SYNDIG1L,22.0
AC093714.1,27.0
AC009107.1,9.0
AC100854.1,6.0
MTND1P3,46.068999999999996
ARHGEF28,490.4719999999999
AC009171.1,3.0
RNU2-11P,3.0
AC091057.2,154.468
PPP1R2P6,13.347999999999999
AL157813.1,106.0
AC097480.1,29.0
RPS19P3,15.0
AL078590.1,12.0
ASB10,33.0
AC004448.3,15.0
PRRG2,38.0
AC092620.1,45.0
TDRD5,110.0
AC011944.1,70.528
FGFR4,86.251
AC005537.1,442.88800000000003
MTHFD2P3,3.0
GCSAM,100.00099999999999
AL354977.1,26.0
NACA3P,16.047
MIR7162,2.0
AC022137.1,2.351
MIR452,0.0
SNRNP35,824.406
AQP2,81.0
MAPKAPK5P1,68.0
ISLR,42.0
OOSP2,72.001
AL136968.1,13.0
MICE,24.293000000000003
MIR378C,1.0
ANKRD18A,362.71099999999996
SBSPON,523.8530000000001
INTS8,2049.478
AC110058.1,11.0
BNC1,75.0
MZT1P1,7.0
AC002381.1,28.0
C14orf2,692.9490000000001
AL591438.1,5.5120000000000005
CR769767.2,0.0
AC005394.2,507.95
IGLVVI-25-1,7.0
AC096664.1,18.0
AC005828.4,16.0
RPS4XP19,15.218
RNA5SP493,12.0
AL133517.1,94.0
AC105133.1,15.0
LINC01227,111.99999999999999
RNU4-47P,193.0
AC107220.1,129.643
APOB,439.62199999999996
AC018448.2,12.0
AC008638.3,15.0
MIR512-1,0.0
TMEM78,331.255
IGFL1P1,4.0
WFDC10B,17.0
RNU6-445P,8.046
GLRB,51.0
AL096870.1,0.0
ERCC2,265.11
AL589823.1,4.0
AC082651.4,43.0
GRM7-AS2,44.953
RNU6-525P,1.0
BNIP3P35,4.052
AC018889.1,40.0
ZNF782,345.716
MTCO3P17,34.0
MGST3,1613.108
IGHD1OR15-1A,0.0
GXYLT1P6,24.01
AL109811.2,12.135000000000002
RPL7P53,15.0
MT1H,12.74
OR8D4,184.48299999999998
IL7,123.879
AC097714.1,41.0
AC090772.1,23.0
IGHV3-21,8.332
AC005702.2,24.256
MIR1-2,0.0
CCKBR,56.001000000000005
ANKRD54,244.22700000000003
SLC5A2,57.318999999999996
AC006974.1,30.0
MTND3P20,7.0
AC012181.3,56.714
EMC3-AS1,268.788
LINC02400,23.0
AC099329.3,11.637
SMAP2,8080.0
AC023158.2,26.0
AC100774.1,89.0
AP005639.2,16.0
ZFY-AS1,26.384999999999998
AC114689.3,120.44
VWA3A,116.0
SLC31A2,899.3000000000001
AC090517.3,14.0
AC112498.1,1.0
NGEF,54.858
AL031274.2,0.0
FOXR2,17.0
AC093159.1,13.0
RNU7-154P,6.0
AL034369.1,27.0
CLPS,69.428
AL139041.1,68.288
MORN1,317.919
MIR208B,2.0
C11orf68,71.0
ANKRD20A4,313.919
ZNF885P,17.0
LINC00970,249.24599999999998
AL513412.1,46.0
AC008443.4,15.0
AL365255.1,283.519
LINC00158,80.0
AC090527.3,27.15
AC024884.2,109.0
AC231657.1,19.0
GABRA6,136.703
AL117378.1,3445.311
LINC00904,40.67
AL591704.1,5.0
POU5F2,2781.4640000000004
AC012531.1,65.0
CD8B,55.425
GRPR,20.0
ANKRD53,33.0
AL161909.1,21.11
AC091868.2,55.848
AC022274.1,536.104
AC108215.1,492.39599999999996
GABRG3,574.665
NUTF2P3,15.0
RPL12P16,0.0
ACSM5,154.988
AL161938.1,107.646
OR4K1,46.0
SNX6,1257.3660000000002
AC012409.2,38.0
AC025183.2,7.0
CYLC2,230.157
AC138207.6,152.54000000000002
AC055758.1,29.0
FAM95C,107.87400000000001
Z68871.1,18.516
AL008718.3,25.0
PTMS,269.0
AC008622.1,15.0
AL139123.1,27.0
AC007448.3,7.0
SSX9,8.183
IGFBP2,300.695
AP000769.1,286.57
LINC02164,11.0
RNU6-1021P,2.736
AC026740.1,13.0
AL359504.1,6.079
CRAT,88.001
ABCG1,379.425
AC004987.3,25.239
AL121910.1,16.0
MIR642B,0.0
LYZ,39324.78
RNA5SP78,1.0
PIK3IP1-AS1,37.0
RNA5SP494,9.244
PISRT1,17.0
RUFY3,654.787
IGF2BP1,312.79900000000004
AC104233.2,17.0
RNU6-303P,2.0
MIR599,2.0
TUBB8P6,18.0
MYRIP,239.424
AC113189.4,68.34100000000001
FP236315.3,27.104
LZTS1,135.52100000000002
AC009997.1,1.0
CTBP2P4,21.09
WDR47,480.371
AC092958.2,11.0
PLA2G16,251.267
LHB,15.48
AC015720.1,8.0
RNU4-24P,39.0
PMPCA,495.209
CYP2E1,243.001
AL121657.1,11.0
ZNF684,327.83500000000004
RPS18P9,32.783
COX6CP5,4.0
CEP162,965.3370000000001
AC004690.1,5.0
TMEM99,91.0
PEG13,164.0
SLC22A13,50.0
LINC00290,15.0
AP002852.2,54.228
GRAMD1B,850.211
SNRNP40,234.56199999999998
KRT16P1,22.426
AF213884.2,17.0
AC138696.1,0.0
OSER1,413.0
PRAMEF4,7.847
IQCF5,3.3569999999999998
IGHVIII-44,11.0
AC015660.4,25.0
PIM1,1769.0
AKR1D1,260.79499999999996
AC106772.1,6.0
GNGT2,66.999
AC092718.1,81.556
AC011491.1,6.0
RNU6-176P,25.0
ZNF414,244.94599999999997
PCBP2P1,22.011999999999997
MARK3P1,13.0
SRFBP1,537.5290000000001
LINC01958,65.0
ADAM33,140.521
AC093225.1,31.271
AC024085.1,10.0
UBBP5,5.0
EEF1A1P39,5.0
AC006499.7,18.0
DDX59,743.45
AC116407.3,290.60900000000004
TMEM247,26.894
SNORA48B,5.006
SLC4A3,114.292
DLG5,219.508
LINC01398,19.0
AL513485.1,14.749
IL1RL1,287.613
IGHV3-33-2,3.4410000000000003
THAP12P9,159.47
RN7SKP118,20.002
WDR95P,43.0
HSPE1P8,20.0
SF3B6,332.0
CD109,411.925
RNA5SP157,0.0
SPTAN1,1200.4490000000003
FAM204BP,59.402
TRDJ4,0.0
MLKL,1596.7730000000001
ENKD1,62.732
PLPP3,245.847
AC131254.1,68.237
AP003398.1,10.0
MIR376B,0.0
AC015468.3,8.0
INHBA-AS1,305.759
MIR200C,2.0
PDE4DIP,5740.2699999999995
AC020719.1,17.0
MIR4454,24.0
AL109924.4,33.0
PCGF1,151.28
AC005351.1,27.0
RN7SL288P,472.976
RPGRIP1L,744.1299999999999
ITGB6,204.729
AC005726.5,0.0
C2CD4D,17.0
SULT1C4,230.33299999999997
AC008575.2,45.345
AL365271.1,66.837
AC004129.1,9.334
AFF3,654.664
OR51A4,180.002
FKBP8,2785.908
AC009498.1,11.0
ATXN7,3820.626
ABHD17AP6,13.579
AL121978.1,6.0
PPIAP24,10.009
TUBGCP6,416.711
MIR3660,3.0
AC107980.1,184.37599999999998
AAGAB,514.999
AC026427.2,6.0
NAV2-AS2,5.251
RNU6-1095P,5.0
AC006512.2,5.0
AL132765.2,16.0
KC6,231.532
RAB11B-AS1,33.871
AC133106.1,9.0
AC007536.1,0.0
APEH,223.0
AL020996.2,0.0
KCNB1,3520.05
ZNF564,663.152
SLC51B,38.39
HIGD1AP17,16.942
CTNNA1P1,31.0
AC073488.5,39.071
AC022150.2,94.583
CTSLP1,14.398
AL157834.2,18.0
TBL1XR1,4432.517000000001
AC015922.3,11.0
OR4F13P,204.553
LINC00334,12.645
CCT8L2,34.444
KCNJ12,104.096
MIR3680-1,8.0
IGFBP5,155.697
FLJ42102,225.31099999999998
AC005616.1,337.587
AL136181.1,45.226000000000006
RNU6-487P,5.187
AC138035.3,37.571999999999996
AP001858.2,13.0
AC092821.3,470.462
ABBA01031660.1,11.494000000000002
RPS3AP14,13.780999999999999
TRAV38-2DV8,13.0
Z97205.2,32.0
AC006486.2,124.60700000000001
MIR4301,0.0
AP003392.6,7.0
TSPY17P,11.388
LINC00670,3897.363
SLA2,375.15599999999995
AC004009.1,21.0
AC063979.1,29.0
IGF2BP2-AS1,121.75500000000001
RNASEH1,292.30899999999997
AC068338.1,2.0
AC068587.4,21.636
TM9SF3,1651.001
CAPG,438.999
AC004801.1,16.0
MIR6780B,5.0
HMGA2,926.826
ISG20,1059.023
DUXAP2,13.100999999999999
AC087879.1,21.0
AC091153.1,7.877999999999999
Z98259.2,9.0
AC021979.1,11.0
LKAAEAR1,6.0
AC027801.4,9.0
AP005435.4,16.0
ITIH1,113.12400000000001
AF279873.2,30.116999999999997
