gene_name,HH001_B3_SA_S3
AL162464.2,0.0
RNU6-1146P,0.0
RPL4P1,4.01
AS3MT,381.414
RPL13,1068.865
DHX9,655.8620000000001
MIR4674,0.0
KDM4E,10.0
AC092803.1,1.0
AC087388.1,184.468
GRAMD4P8,0.0
TYW1B,91.804
AC114964.1,0.0
AC079465.1,35.0
AC135279.1,17.0
AC013652.1,2102.503
AP003357.1,1.0
AC092610.1,0.0
HNRNPA1P68,16.04
AC008074.2,60.0
HEATR1,274.339
LINC02408,94.686
AC010601.1,126.84100000000001
SRSF9P1,13.0
RNF215,204.411
PSMD6,1341.2920000000001
PAICS,1224.895
AC114928.1,131.024
CARSP2,1.0
SETDB2,753.4990000000001
C2orf16,90.0
DLEU1-AS1,12.0
AC008751.2,1.0
AC068418.2,226.528
SPDYE8P,117.705
AC011270.1,1.0
AP005205.2,1.561
FYTTD1P1,0.0
AL513318.1,3.028
AL031666.2,255.58900000000003
SUMO2P12,0.0
ANKH,1751.456
AC092042.3,1.0
OR6C70,3.0
GALT,293.774
AL138713.1,76.0
COMMD7,113.0
MIR602,0.0
LRCOL1,1.0
RAET1K,17.819000000000003
ZNF273,562.94
RNU6-1206P,20.0
MSTN,5.0
EIF4EBP2P3,1.0
FAM210CP,4.11
AL133445.1,2.0
AL161742.1,1.0
RAC3,2.0
AC046130.2,4.0
LINC02164,1.0
FAM71E2,3.2230000000000003
AP000873.4,208.4
OR10A2,183.903
AL512624.1,0.0
Z92544.3,0.0
YEATS2,723.039
LINC00376,5.41
AC025518.1,1.119
IL1RAPL1,6.0
KATNB1,65.999
LRRC14B,3.0
AC005828.6,11.0
AC093151.1,5.0
RNU6-960P,0.0
AC113146.2,7.0
AC008555.8,194.0
AC009948.1,305.806
BIN2P2,4.007
AC009035.1,643.231
RN7SL724P,2.472
AL450309.1,3.0
AC020922.1,10.798
AL117351.2,4.0
PPIAP25,0.0
AC064853.3,189.373
AC022733.1,6.183
ELMO2,437.38700000000006
AC139530.1,63.071000000000005
RPSAP24,1.0
AC010181.1,1.0
AC011290.1,2.0
AL392088.1,1.0
MTSS1,439.929
MYADML,20.269000000000002
TRBV10-3,5.0
AC104819.3,32.286
DUT,348.12600000000003
AP000769.2,0.0
EEF1A1P30,20.0
EBF4,4.0
AC010507.1,321.991
GNAS-AS1_2,0.985
UBQLN1,2061.989
RN7SL405P,500.629
RBMX2P1,6.0
ATP10D,374.8879999999999
BNIP3P30,2.0
BTBD18,181.0
RPL31P1,2.0
AC079763.1,2.0
CSF3R,14703.196000000002
AC087888.1,2.0
RNU4-15P,0.0
AC098859.1,7.547000000000001
MIR1323,0.0
WNT8A,5.0
AC097499.1,1.0
AF254983.1,0.0
AC018712.1,1.0
AC079328.1,2.0140000000000002
MTCYBP2,1.0
KCNK15,7.724
AC079416.3,17.0
GPR15,33.0
AL024498.2,0.0
HNRNPA1P73,5.0
FAM90A3P,0.0
AC090572.3,5.0
AL669942.2,8.655
AC112204.3,2.0
GREB1L,154.0
PLCB1,381.518
MRPL32P1,1.0
ALAS2,27909.001000000004
E2F6P3,0.0
AL049748.1,0.0
AC020763.1,11.0
FADS6,188.983
UNC119,724.9999999999999
AC005077.2,0.0
ADAMTS20,27.000000000000004
AC092111.2,52.0
LASP1,2059.349
USP46-AS1,8.0
AC099677.1,16.244
BX072579.1,0.0
AC083906.1,1.0
AL137071.1,1.0
AL645937.3,7.0
AC079305.2,2.0
PRKACG,8.0
RNU5E-9P,0.0
TMEM30B,38.083
AL929601.4,12.104000000000001
RNU6-782P,0.0
AC090616.4,3.889
Z99289.2,6.0
USP30,148.19799999999998
AL121576.1,2.0
AC010457.1,2.0
AC073150.1,2.0
AC012378.1,0.0
HSPH1,270.463
NKAIN1P1,8.0
FLJ13224,23.0
TMEM220,326.592
APOBEC3C,875.6669999999999
NDUFAF8,36.999
MUC13,12.0
INHA,5.0
CCR6,37.604
AC053481.4,1.206
MIR4741,0.0
AP001136.1,3.0
AC019178.1,0.0
AL354714.1,560.811
RPL21P5,11.005999999999998
AC091769.1,34.0
AL354714.3,22.0
RAB6A,2530.7780000000002
ZNF100,731.993
SNORA108,0.0
MND1,118.59800000000001
C11orf1,601.455
OR51B3P,5.0
AC026780.1,28.057
INPP4B,433.133
AC245128.3,1128.04
AL731563.1,8.0
Z83841.1,2.0
EFNA5,66.25699999999999
AKAP9,1232.969
AKR1C8P,12.0
AC008780.2,9.0
AC004847.1,45.0
KIAA1324L,80.346
OR52B5P,58.502
EMSY,1114.772
AC243547.2,0.0
AC134669.1,6.95
AC107421.1,2.002
RASA2,2083.0
PGBD4P4,1.0
LINC01333,3.0
DDX25,220.18200000000002
RPL12P1,11.854000000000001
TRPM1,35.507000000000005
WDFY3-AS2,86.0
FAM187B2P,0.0
STARD13-AS,11.0
BX842568.3,0.0
PRMT9,153.0
RN7SL473P,298.36400000000003
RUSC2,40.0
RNU6-531P,28.0
AL049775.2,6.0
CLUHP5,10.527000000000001
AC133919.1,172.382
CYCSP20,0.0
AC015967.1,4.0
AC135388.1,20.339000000000002
KYNU,5474.909
PQLC1P1,1.0
TYSND1,146.421
AC011840.1,7.762
AL137077.1,48.0
AMBN,6.0
AC239803.1,150.634
AL359821.1,1.0
IFT122,226.541
AC093816.1,0.0
AC012531.1,8.0
ACSBG1,299.373
AL807752.1,514.053
PLPPR2,269.0
AL139099.4,0.0
IZUMO3,8.0
TNPO2,187.0
HSD17B7P2,115.927
AC113331.2,3.0
TMEM110,490.7049999999999
RN7SL719P,0.0
TMEM246-AS1,1.0
ATP6V0A1,3022.5159999999996
SCARB1,211.10200000000003
RPL7P45,3.407
ATP5G1P1,1.0
RNA5SP485,1.0
FRMPD3-AS1,1.0
XCL1,4.109
ARL3,114.818
AC073069.1,9.0
SPTLC1P5,1.206
LINC02306,16.0
FIBIN,2.0
NEAT1_2,2079.589
C14orf2,942.4099999999999
AL359258.2,0.0
AL445623.1,2.0
MIR5100,2.0
LINC02433,50.571000000000005
AL359694.2,19.590999999999998
MTND2P7,4.0
BACH1-IT2,286.0
RNU6-573P,0.0
KRTAP2-4,1.0
KLF2P2,27.151
C2orf48,67.22
RGS17,410.35699999999997
AC019155.1,2.864
NFU1P2,6.0
GFRA1,49.461
PSMA6P2,1.033
AC090912.2,103.0
AL096701.1,21.929000000000002
VEZF1,763.954
AP005131.2,74.0
FAM170B,9.0
KRTAP13-4,3.0
AC245028.2,1.0
C5orf24,827.9929999999999
AC091304.9,4.611000000000001
AL590705.2,0.0
RPS26P30,1.0
AC011092.1,0.0
RNU6-666P,0.0
AC092070.4,20.853
TPM3P6,6.655
LINC00111,0.0
GOLGA6L6,113.62100000000001
AC092506.1,42.227
GAPDHP22,1.0
LINC02119,15.0
MKX,17.0
MIR4782,0.0
AC091132.6,0.0
METTL21AP1,31.0
ACTL7B,10.0
RPL35,555.555
NAGA,319.0
AC016831.6,172.479
AC093106.2,0.0
MRPS10P2,25.0
RPL23AP33,3.0
AC023598.1,48.0
ACAP2,7919.204
AL355810.1,1.0
AC116348.1,258.099
AP005482.2,21.53
MIR24-2,0.0
GSS,56.0
LINC01337,15.0
AP000317.2,3.5269999999999997
OFD1P4Y,2.14
AP005271.1,2.0
AC004951.3,32.435
SRSF3,2736.642
AL357552.2,27.430999999999997
EGFLAM-AS1,2.0
RN7SL333P,8.18
GAPDHP71,2.002
RNA5SP228,2.0
CSAD,2149.605
CDK4P1,26.553
MIR6800,0.0
VN1R79P,1.0
HNRNPA1P25,4.067
TRAJ42,5.0
AC023538.1,1.0090000000000001
AC092646.1,8.0
RPS6P23,5.0
HOTTIP_4,0.0
RNU6-835P,1.0
C2orf69P2,3.0
KRT125P,4.0
AC090506.2,1516.4170000000001
CTBP2P8,135.339
AP001020.2,226.62099999999998
AC100843.2,0.0
MLLT1,72.0
AC114501.3,2.0
AC112206.1,1.0
PTP4A1P2,4.02
MTX1,561.024
MTND4LP3,1.0
MIR323B,0.0
AC079949.2,17.084
AC128713.1,1.0
LAMA5,96.211
AL121796.1,7.0
AC112243.1,11.0
OR7E125P,1.8
ITPA,129.001
FAM171A1,24.0
RPS29P26,0.0
AC073263.3,39.075
E2F8,62.718999999999994
AC024224.2,8.0
AL049634.2,162.762
ARL5AP1,0.0
C6orf163,170.18800000000005
WDR55,965.4110000000001
SFRP1,17.0
CFAP43,28.0
AC067747.1,5.0
COPS8P2,14.784
LINC01559,29.070999999999998
AP3D1,265.999
AC104794.3,4.0
CDO1,4.0
TUBB4BP4,0.0
ATP5HP3,2.0
KIAA0232,2218.329
RNA5SP37,81.033
ZSWIM3,38.0
MTCO3P20,4.0
FBXL7,16.0
OR5M6P,2.0
JMJD6,619.953
FAM24A,0.0
TTC12,79.999
AC022784.7,128.809
RNA5SP478,0.0
AL162171.1,28.0
NDUFS5P2,1.0
AL356121.1,2.0
AC007952.9,26.943
HSD3B2,11.484
CYP2D8P,16.301
GOLGA8N,773.82
CFAP47,19.0
MIR6126,0.0
AL353747.1,0.0
AC018716.1,1.0
LINC01882,2.0
NECTIN3-AS1,9.001
AC026304.1,8.0
RN7SKP70,67.973
RNU6-910P,2.0
TRBJ2-5,0.0
MIR15A,8.0
RNU6-935P,1.0
ARL8B,1191.913
FTH1P21,2.001
SCARNA24,6.0
TUBB1P2,0.0
AC027117.1,12.0
AL136369.1,1.0
IGF1R,3676.627
AC006484.1,6.0
ATP6V1G1P3,0.0
GINS2,92.584
RNU6-1323P,2.002
TAP1,2658.307
RNU1-65P,0.0
AP001273.2,6.954
OR4C50P,3.0
SMOC1,27.569000000000003
MIR186,26.0
OPN1MW3,1.6159999999999999
CTSV,158.35999999999999
AC145422.1,14.107000000000001
AC090518.1,16.0
HIST1H2BA,0.0
AZGP1P2,0.0
GALE,156.262
AC093142.1,2.0
TPRKBP1,1.0
AC092295.2,105.11200000000001
AC002480.4,28.0
CELA2B,16.001
AC022690.2,2.0
AC104261.1,23.000000000000004
RNU6-167P,0.0
AXIN2,50.196000000000005
AL450003.2,0.0
SLC13A2,11.0
AP005435.3,0.0
GPR75-ASB3,6.984
MIR210,0.0
ACTN1,2993.179
AC005387.1,12.0
RAB11AP2,0.0
LRRC3B,2.0
KSR1P1,0.0
TRIM74,1.4980000000000002
AL035660.1,0.0
AC016027.2,163.795
AC127024.1,1.001
SNORD18A,27.862
MMP10,3.0
DYRK4,97.51299999999999
AL591479.1,9.0
PGK1P2,3.077
CCDC88B,790.0239999999999
TMEFF1,0.0
C7orf73,5075.0470000000005
FLYWCH2,21.0
POLB,792.903
AC073534.1,2.381
ABLIM1,607.6830000000001
EAF2,176.0
CLN5,5934.1230000000005
AL390835.1,5.0
ECSIT,95.31099999999999
SLC23A3,224.69
SERPINA3,24.174000000000003
AC006974.1,6.0
AL159174.1,14.116
AC253536.5,1.0
SNORA52,1322.155
AC062016.1,3.0
SS18L2P1,0.0
AC144522.1,67.425
LINC01287,72.0
TESK2,514.289
AL592078.1,24.511
AL158211.3,1.0
LINC02224,3.0
LETM1,560.004
RPSAP70,0.0
AC011591.2,0.0
IRF4,802.4390000000001
GUSBP10,2.0
ZNF25,87.369
SUPT16H,443.955
MIR5092,2.0
AC148477.9,5.0
RNU5A-4P,1.0
SLC9B1P1,4.397
SULT1C2P1,149.918
RPS26P45,2.0
NAMPTP3,0.0
LEPROT,1904.047
UBE2O,856.96
MIR6078,0.0
AC073188.6,21.0
PIGK,253.625
LINC01923,297.35
RN7SKP289,2.0
CDKN3,70.999
AC044849.1,5.019
DRD1,15.0
AC242426.1,2.0
AC133555.4,41.72
MIR3190,0.0
BICRA,234.574
RARRES2P4,0.0
BLZF2P,151.481
IRGC,2.0
SNORD3G,0.0
SETD3,747.001
RN7SKP156,0.0
TRHDE-AS1,173.408
MIR378H,1.0
C14orf80,42.043
C6orf120,305.592
U47924.3,12.0
CXorf57,97.37700000000001
AP001208.2,0.0
YBX2P1,41.0
TMEM14DP,0.0
USP17L16P,3.1660000000000004
AP003397.1,1.0
RNA5SP370,1348.3220000000001
CUL4A,1240.29
FTH1P20,4.377
ASMTL-AS1,114.29599999999999
AL031602.1,59.669
AC131935.1,3.0
RN7SL3,3562.387
QTRT1,247.029
IGLVI-56,1.0
RN7SKP61,0.0
KCNMA1-AS2,1.0
INF2,363.31899999999996
ZNF514,250.197
LINC02241,10.151
AL009176.1,0.0
AC024257.4,37.0
AC105031.3,4.0
RNU6-224P,0.0
RPS7P6,6.0
AC093770.1,0.0
AL389889.1,1.0
RBMX2P3,2.062
RNY4P17,5.0
ABCC1,732.6640000000001
RN7SL704P,4.0
TMEM147,114.061
RHOXF1P2,1.0
AC090607.4,0.0
PHKB,1433.7099999999998
AC068831.1,213.5
RNA5SP111,7.0
AC022167.5,138.52599999999998
AL445675.2,0.0
OCIAD2,166.677
RNU5A-6P,0.0
AC022695.3,1.0
SMIM17,5.0
AP003399.1,1.0
SLC4A3,24.999000000000002
PTPN5,23.566000000000003
ELK2AP,4.0
RNU6-749P,3.0
AL021393.1,221.3
ZSWIM8-AS1,72.23100000000001
PEX3,57.0
MIR5196,3.0
AL390879.1,6.0
SNORA26,1149.0
IGHG4,705.6560000000001
AC092047.1,0.0
RN7SL51P,3.0
AC091179.3,8.037
AL390755.1,0.0
RNU6-905P,0.0
AL450263.2,2.0
RPL36AP13,44.451
SCAND2P,1242.05
AC067852.7,55.0
DNAAF2,67.0
CDH9,27.09
LINC02130,1.0
MIR1257,0.0
AC005342.2,5.0
AC009299.2,0.0
AC131160.1,24.36
BUD31P2,0.0
AL035404.1,0.0
UGT2B10,9.418
AC079601.1,4.63
AL160275.3,1.0
CCL16,170.59
AC104958.2,5.0
PRB1,3.7510000000000003
RN7SL769P,28.385
JPX,695.892
UNC5B,21.668000000000003
FBLN7,72.199
AC068491.1,20.989
RNU6-291P,2.0
AL391069.4,5.0
TTK,43.949
AC139103.1,13.0
AC124947.1,11.623000000000001
AC108058.1,86.559
NIPSNAP2,401.645
FNIP1,3468.1699999999996
PSD3,97.755
AL357558.1,2.0
PNMA6F,2.0
SDCCAG3P2,0.0
AC103705.1,10.812000000000001
XIST,88.008
CKS2,58.0
SNURF,47.434
FBP2P1,0.0
AC010332.1,5.0
AC022296.3,1.0
CCDC39,277.24199999999996
LINC00380,1.0
AC005410.1,110.95700000000001
MYO19,679.9670000000001
AP000567.1,0.0
MRM2,154.555
ENPP7P5,8.026
AL513523.1,52.041000000000004
COPS7B,386.34
AC006548.1,2.0
LACC1,47.933
FXYD6P2,0.0
AL672167.3,2.0
SERPINA1,3461.002
AC022098.2,0.0
HSBP1,679.241
AC138207.8,159.413
AL356583.1,4.111000000000001
AC018653.2,2.0
AC066612.2,1.1
ASS1P9,2.0
AP000295.1,0.0
AC004080.4,1.0
AP001830.1,10.0
SLC50A1,451.779
MRPL1,54.001000000000005
RN7SL353P,133.91299999999998
AC025211.1,20.0
GOLGA2P7,52.732
NT5C1B,30.0
CSPG4,13.0
ZNF37A,2050.598
SKIDA1,120.128
ACCSL,17.0
TAF11,352.689
AL031003.1,0.0
AC005481.1,11.0
MRE11,1542.593
TNFAIP2,3418.496
AC095050.1,68.844
AC012100.1,1.0
AC099811.5,221.0
AL355483.1,0.0
AC026355.3,1.0
HSD52,69.885
MIR4322,0.0
MTND5P11,55.937
UBBP2,4.037
RPS6P4,4.0
AC098826.2,5.617999999999999
AC110015.1,3.812
BNIP3P18,4.12
OR13D3P,5.0
AL022341.1,3.0
AL583843.1,10.0
HTT,893.2080000000001
UBE2WP1,0.0
RARRES2P3,1.0
PDZRN3,12.0
TRIP6,50.999
ZNF793,990.09
AC005062.1,19.043
RNASE3,124.444
KRT18P52,1.0
AC019131.1,1.0
PAICSP6,11.144
AC099786.1,2.0
SETP12,5.0
AC104306.1,15.963
HTR1E,7.0
FBXO30,1336.5279999999998
LINC02461,6.0
AC073575.2,31.311999999999998
PRND,106.822
AL021153.1,1.0
NUMBL,103.80100000000002
GMNC,5.0
MIR1469,0.0
AC087072.1,0.0
AF146191.1,0.0
AC113554.1,2.023
AC004890.2,163.41799999999998
EME1,36.910999999999994
LMF2,80.0
MTND4P21,10.0
AL033527.2,4.0
HNRNPA1P42,3.0
GDPD5,116.816
PPP1R3B,3182.072
AC008742.1,9.0
AC127496.6,0.0
AC083798.1,22.0
MIR7853,0.0
AC018630.6,0.0
AC091132.5,432.23
TRIP12,3531.725
PCMT1,1000.337
PCOLCE-AS1,9.0
AL160262.1,0.0
AC097358.2,1.0
MIR4738,0.0
AC108935.1,2.0
ADAMTS19-AS1,3.0
MIR2277,0.0
RPS29P27,0.0
AL592293.2,4.773
PPFIA4,143.001
PRR14L,1596.295
FABP5P4,0.0
MIR548AB,1.0
AC009902.1,2.0
LINC02260,135.454
SLC25A6P1,1.0
AL161896.1,0.0
AC004540.1,25.0
GZMM,8.0
AC116631.1,13.0
AC012065.1,3.0
MIP,33.135000000000005
DCST2,12.0
LINC01807,2.0
AC093151.3,1.0
AC007677.1,1.0
SAMD12-AS1,4.0
CNOT8,941.068
STT3B,1824.0889999999997
AC022140.1,296.903
RBM43P1,5.0
RASSF7,10.0
ADAL,289.73900000000003
MTND4P18,3.0
LDHD,4.0
AC007012.2,19.0
LONRF2,84.065
EIF3D,420.947
SAPCD2P4,0.0
AC007405.2,0.0
RNF113A,18.045
AC008758.2,316.82099999999997
AC026336.1,2.0
IGLV1-47,129.783
TPGS1,98.425
AL451060.1,1.0
CYCSP38,14.0
ASB9P1,71.0
MED14,659.681
RPL18AP15,0.0
GAS2L1,22.0
EIF2B3,149.48200000000003
TUBAP4,0.0
AP006289.1,2.0
RNU7-103P,3.0
AC090142.2,5.0
LINC01854,9.0
AC026725.1,61.0
AC124067.1,1.0
BFSP1,21.149
RPL17P36,1.0170000000000001
KANK1P1,2.0
AL121776.1,1.0
SNORD91A,3.0
AC093655.2,15.0
UBA52P6,4.007
LINC01861,2.0
SEC16A,1038.0
SNORD113-8,0.0
AC005529.1,41.636
AC018793.1,7.321000000000001
THRA,80.21000000000001
PARD3-AS1,2.0
AL118558.1,15.389
MAGEA4,4.0
MIR128-2,0.0
DNAH12,113.97800000000001
RBMXL1,362.589
AC022893.3,20.0
RN7SKP14,1.0
MIIP,102.999
CCL15-CCL14,0.0
RN7SL368P,26.0
RNU6-1122P,0.0
CLUL1,23.315
PREX1,6070.999999999999
LINC01248,1.0
RN7SL809P,64.0
AP000873.1,0.0
PPP2R1B,372.00000000000006
AC073896.3,90.74700000000001
IGHV2-26,33.608000000000004
PDIA3,304.111
SAGE4P,7.999
AL592071.1,1.0
AC019322.1,0.0
AC106821.1,3.0
AC016866.1,12.0
C5orf66-AS1,0.0
FBL,108.965
TFAP2A-AS1,3.9999999999999996
CDKL3,248.828
AC005191.1,1.0
DDC,6.0
AL031775.2,81.0
AC115989.1,1.0
DGCR11,431.103
HNRNPKP3,9.007
AC009779.1,0.0
AC015720.1,0.0
LINC01365,4.0
UPB1,372.294
MLEC,1045.0
LINC01814,3359.3990000000003
TRAV12-2,12.0
GPR89P,4.0
RN7SL67P,2.006
NEAT1_1,1007.457
AC034244.1,3.0
AC018410.1,33.0
CLCF1,11.0
AL513327.2,2.0
ENPP7P7,1.1420000000000001
AC010463.1,0.0
PGAM1P10,2.11
AL589993.1,19.0
TMEM236,614.3430000000001
NPPA-AS1,26.511000000000003
VCPIP1,3716.968
AC021698.1,1.0
TGM7,2.0
AC022509.2,5.0
AKAP5,505.764
AC121338.1,59.0
AC011455.1,132.52
SNORD97,3838.455
LINC01712,8.0
AC000036.1,70.583
AC099793.1,3.0
AC010975.2,3.0
AL359075.3,0.0
LRRC41,694.7739999999999
TRAV3,4.0
TMPPE,1268.95
AC087373.1,4.0
WNT3A,8.0
RASGRF2-AS1,6.0
BABAM2,612.688
SLC1A6,512.001
SAR1B,2518.5570000000002
AC025062.2,5.0
AC104462.2,1.0
TCF23,337.61800000000005
H3F3BP2,0.0
HDAC8,133.504
AC083841.3,0.0
ASCL5,4.0
AC105389.2,0.0
AL133338.2,1.128
CPS1-IT1,10.0
AC073264.4,0.0
AC090415.1,5.0
CEACAMP8,5.702000000000001
PLEKHA3P1,7.266
DDO,43.659
AL135999.3,6.0
AC097658.1,127.194
TCF3,211.99999999999997
DRGX,7.0
ECT2,306.064
TRIM32,104.0
AC016700.2,0.0
CCL17,2.0
TBX21,64.0
PRRG1,62.022
AC132825.3,182.53400000000002
TMEM265,0.0
DIRAS3,5.0
LINC02158,74.128
AL136370.1,129.186
RNA5SP384,0.0
ATP2B2-IT2,1.0
AC098818.1,9.0
AC079316.1,159.0
MSS51,373.83799999999997
AL136418.1,21.954
AC011504.1,104.665
TP53TG3HP,2.0
MIR8054,2.0
ELMSAN1,1392.8899999999999
RNA5SP151,0.0
LCE1C,0.0
LINC01641,3.002
ZNF302,398.543
PIGT,1654.172
AC079070.1,0.0
AL138830.1,4.0
MAP9,110.51399999999998
BRD7P5,9.029
SPCS2P2,2.0
ZBED5,1286.4600000000003
EMILIN1,12.0
AL691482.2,0.0
RAB29,588.4960000000001
AL590068.2,2.0
THSD4,213.89000000000001
AC005823.1,7.0
HNRNPA1P3,112.62200000000001
PGR,49.622
AC120498.1,2.0
SNORD124,32.0
RPLP1P13,5.0
IGHVII-67-1,0.0
SNRPEP8,1.0
ANKUB1,473.45
FMO3,99.37
RN7SL648P,205.0
AL139393.1,2.0
AC018644.1,29.0
KRTAP6-2,2.0
AC011298.1,14.0
AC090517.1,2.0
UBXN1,376.999
ZNRF2P3,1.0
BRWD3,2439.981
RN7SL154P,82.70100000000001
AC093899.1,3.0
DAZ3,11.255999999999998
AL158817.1,0.0
AC124319.4,1093.212
AC234582.1,68.505
AC090753.1,2.0
AL138916.2,16.0
AC126118.1,12.0
AC100771.1,2.0
AC022968.1,0.0
GPR135,56.632000000000005
AC010507.2,161.315
LRIT1,4.0
MIR3915,0.0
MYH6,18.028000000000002
SLC2A4,59.535
AC073311.1,0.0
MT1B,1.0
AP005329.1,91.75399999999999
AL713866.1,197.472
AL049840.4,192.0
LINC00629,0.0
AL161431.1,1354.193
PLA2G10,19.118000000000002
UBA5,389.50999999999993
LINC00960,218.71800000000002
HIST1H3PS1,0.0
PHBP15,0.0
TRAJ44,2.0
Z93242.1,7.0
AL049870.3,13.0
DUSP15,7.0
USP49,699.4290000000001
AL161931.1,5.0
USP12-AS2,4.0
ABCD4,653.721
RN7SL510P,113.564
MIR4317,1.0
SART3,383.0
AC068298.1,0.0
AP001005.2,8.0
EPN1,1937.8349999999998
NANOGP8,1.068
KIRREL3-AS2,2.0
STEAP1,12.704
FMO9P,9.0
SNORD38C,5.0
RNU6-391P,0.0
RNU6-1039P,0.0
AL162430.2,120.095
PPP2R3C,778.8320000000001
AC067959.1,1.0
LMAN2L,92.0
AC022215.1,4.0
TIMM13,27.0
OPA3,1781.078
AC011284.1,8.0
AL138808.1,1.0
DLG3-AS1,0.0
KRT7,10.649000000000001
AC004080.6,3.333
MGRN1,914.715
GALNT9,25.645
PSAT1P4,0.0
AL161788.1,0.0
AC090502.3,6.0
RN7SL204P,158.231
AL133325.1,0.0
AC091179.1,1.013
RTCB,97.999
INA,6.0
ZNF845,194.09799999999998
ZNF721,533.572
AP001372.2,76.719
TWSG1,231.671
AC138932.5,15.334000000000001
CKAP2P1,16.0
AC027097.1,241.689
AC004930.1,0.0
CUBN,290.548
AL355102.2,11.874
UBL4B,4.0
LINC00158,14.0
TXLNA,422.18100000000004
SAR1A,1429.621
RNU6-132P,2.0
AP002840.2,27.0
UAP1,91.0
AC018512.1,0.0
AC105114.1,8.0
AC009506.2,0.0
ZSCAN16,56.706
AP001065.1,7.0
LHX9,60.383
AC025423.2,149.49
GNB5,679.015
MAP3K2,7110.149000000001
AC007950.1,17.0
AP000692.2,16.102999999999998
AC079209.1,120.054
AC122129.1,463.81
TTF1,159.54
AC125616.1,225.705
DNM1P33,0.0
YWHAZP4,5.914
AP000484.1,3.0
SAP18P1,1.0
ATXN7L1,218.0
RN7SKP52,0.0
RPL7L1P3,48.0
RNU7-136P,0.0
RNA5SP159,4.0
SNRPEP6,0.0
AGGF1P4,4.575
NUDT4P2,635.1709999999999
CR848007.3,0.0
AC090582.1,2.0
MROH2A,21.0
POLR3D,317.152
AL136018.1,183.985
DOCK5,10927.846000000001
ZNF391,85.15100000000001
GDF6,52.663999999999994
AC244472.2,4.0
ALPK2,71.0
VPS16,165.31599999999997
C6orf141,121.01400000000001
FASN,37.012
AC040168.1,7.0
LINC01957,1.0
AC026461.4,0.0
CCL21,3.0
CNN2P8,6.351
AC080188.3,2.0
SRPX,1.0
AL589826.1,0.0
CDC42EP3,3039.6580000000004
VASN,20.0
AC097532.1,0.0
MIR340,71.0
HDAC1P1,4.0
UBE2V1P7,0.0
EXT1,264.672
DCLRE1A,59.0
YWHAEP7,14.849
AL121972.1,17.0
AP001002.3,0.0
AL772161.1,0.0
VN1R10P,1.0
AC011444.4,6.216
AC017083.3,717.74
MTA2,311.593
OR6L1P,9.0
PRKCH,606.903
PHC1,108.587
RPL31P15,0.0
OR6L2P,0.0
RNA5SP142,1.0
AC027045.3,69.067
SNHG16,1227.34
AC073324.2,7.0
AC122108.1,0.0
MIR6884,0.0
AC073912.1,51.801
AC068025.2,296.39099999999996
CD99P1,584.265
AC069528.2,634.999
CDKN2AIPNL,343.34
AC005702.4,2.0
KIRREL3-AS3,6.0
LPA,33.071999999999996
B3GNTL1,855.605
RPS28P7,168.082
ATP5J2LP,3.0
AL132819.1,2.0
AC002094.3,0.0
PSMA8,7.0
MTND2P18,10.731
AC128685.1,1366.546
AC016885.1,1.0
PRKAG3,96.0
AF127936.1,12.0
AC112498.1,0.0
AC116312.1,2.0
TMEM165,4872.004
FAM32BP,60.0
AC105393.1,3.0
AL049840.2,126.43799999999999
AC135050.2,0.0
MTHFD2P6,6.0
AC092910.3,382.36600000000004
AL049610.1,0.0
TRAV10,9.0
AC122713.1,6.0
GADL1,659.832
ZNF208,256.15999999999997
USF2,402.7129999999999
AC092138.1,2.0
AL590639.1,65.99
RPS21,588.8889999999999
OR1D5,12.0
AC126323.1,8.01
AC007277.1,67.843
MIR6859-1,0.0
AC069023.1,0.0
IL10,11.425
AP005328.1,227.91600000000003
GBA2,742.03
AC012339.2,0.0
DENND4C,668.383
RNA5SP104,6.0
NOTO,167.02200000000002
CENPW,17.0
IRX3,6.0
MSH3,371.319
TIMM8B,101.69800000000001
AC015911.1,5.117
AC011474.2,0.0
FANCF,305.806
C22orf46,107.46000000000001
LINC02414,2.0
CR383656.9,7.636
TFF3,21.0
AREG,4.0
TOPORSLP1,17.0
AC091429.1,0.0
PCDHB8,3.105
TEDDM2P,2.0
AF235103.1,4.513999999999999
AL512625.3,114.65799999999999
MIR6891,1.0
AC022878.1,0.0
SNAP47-AS1,11.0
RAD52,308.914
LINC00939,1331.3709999999999
RN7SKP85,10.0
MIR4292,2.0
MFSD8,1240.8509999999999
AC018648.1,8.0
AL591848.1,5.0
LINC02181,56.303000000000004
CLIC4P1,4.113
KRTCAP2,706.064
AGL,531.0
OR51K1P,2.0
AP006248.2,5.0
MIR665,1.0
HNRNPA1P53,12.894
WNK3,89.59299999999999
CASKIN1,7.5920000000000005
FP565171.1,3.0
AL078595.3,4.0
AL117190.1,6.081
AC007969.1,0.0
LIMS4,0.0
AC093689.1,0.0
ARCN1,1016.9849999999999
AC084357.3,18.0
GPI,1148.9160000000002
STK35,618.0000000000001
AC087741.1,422.649
TRBV12-2,1.0
MIR4323,0.0
MTCO3P29,30.787
AC104212.3,2.238
LINC01529,10.0
REL,3179.891
MIR523,0.0
AL583785.1,5.0
TARS2,517.135
AL133477.1,18.858
GNA13,2246.0
SCARNA14,89.0
AL445305.1,0.0
PTPRC,16851.659000000003
AP001107.7,0.0
RLF,678.0
